ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
krvskp,autoweka,241,0.74671686,weka.classifiers.trees.J48,-B -J -S -M 5
krvskp,autoweka,301,0.74671686,weka.classifiers.trees.J48,-B -J -S -M 5
krvskp,autoweka,361,0.74671686,weka.classifiers.trees.J48,-B -J -S -M 5
krvskp,autoweka,421,0.74671686,weka.classifiers.trees.J48,-B -J -S -M 5
krvskp,autoweka,481,0.5809577,weka.classifiers.trees.J48,-J -A -S -M 1 -C 0.4965947340015454
krvskp,autoweka,541,0.5809577,weka.classifiers.trees.J48,-J -A -S -M 1 -C 0.4965947340015454
krvskp,autoweka,601,0.5809577,weka.classifiers.trees.J48,-J -A -S -M 1 -C 0.4965947340015454
krvskp,autoweka,661,0.5809577,weka.classifiers.trees.J48,-J -A -S -M 1 -C 0.4965947340015454
krvskp,autoweka,721,0.5809577,weka.classifiers.trees.J48,-J -A -S -M 1 -C 0.4965947340015454
krvskp,autoweka,781,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,841,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,901,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,961,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1021,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1082,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1141,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1201,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1261,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1322,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1382,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1441,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1501,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1561,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1622,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
krvskp,autoweka,1682,0.491672,weka.classifiers.trees.J48,-O -B -A -S -M 1 -C 0.4263804571865205
