ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
krvskp,autoweka,241,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,301,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,361,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,421,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,481,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,542,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,601,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,661,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,721,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,781,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,841,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,901,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,962,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1021,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1081,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1141,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1201,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1261,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1321,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1381,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1441,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1502,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1561,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1621,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1681,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1741,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1801,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1861,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1921,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,1981,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2041,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2101,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2161,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2221,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2281,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2341,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2401,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2461,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2521,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2581,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2642,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2701,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2761,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2822,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2881,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,2941,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3001,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3061,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3121,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3181,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3241,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3301,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3361,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3421,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3481,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3541,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3601,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3661,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3721,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3781,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3841,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3901,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,3961,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4021,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4081,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4141,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4201,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4261,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4321,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4381,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4441,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4501,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4561,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4621,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4681,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4741,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4801,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4861,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4921,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,4981,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5041,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5101,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5161,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5221,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5281,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5341,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5401,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5461,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5521,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5581,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5641,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5701,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5761,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5822,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5881,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,5941,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,6001,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
krvskp,autoweka,6061,0.49147183,weka.classifiers.trees.J48,-B -J -M 1 -C 0.723444733379293
