ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
krvskp,autoweka,240,1.2672166,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
krvskp,autoweka,300,1.1736267,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
krvskp,autoweka,360,1.1736267,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
krvskp,autoweka,420,1.1736267,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
krvskp,autoweka,480,1.1736267,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
krvskp,autoweka,540,1.1736267,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
krvskp,autoweka,600,1.1736267,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
krvskp,autoweka,660,1.1736267,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
krvskp,autoweka,720,1.1736267,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
krvskp,autoweka,781,0.7266976,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
krvskp,autoweka,840,0.6459535,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
krvskp,autoweka,900,0.6459535,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
krvskp,autoweka,960,0.6459535,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
krvskp,autoweka,1020,0.6459535,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
krvskp,autoweka,1081,0.6256006,weka.classifiers.functions.MultilayerPerceptron,-L 0.6318143371778043 -M 0.38449609192763423 -H o -C -D -S 1
krvskp,autoweka,1140,0.6256006,weka.classifiers.functions.MultilayerPerceptron,-L 0.6318143371778043 -M 0.38449609192763423 -H o -C -D -S 1
krvskp,autoweka,1200,0.6256006,weka.classifiers.functions.MultilayerPerceptron,-L 0.6318143371778043 -M 0.38449609192763423 -H o -C -D -S 1
krvskp,autoweka,1260,0.6256006,weka.classifiers.functions.MultilayerPerceptron,-L 0.6318143371778043 -M 0.38449609192763423 -H o -C -D -S 1
krvskp,autoweka,1320,0.6256006,weka.classifiers.functions.MultilayerPerceptron,-L 0.6318143371778043 -M 0.38449609192763423 -H o -C -D -S 1
krvskp,autoweka,1380,0.6256006,weka.classifiers.functions.MultilayerPerceptron,-L 0.6318143371778043 -M 0.38449609192763423 -H o -C -D -S 1
krvskp,autoweka,1440,0.6256006,weka.classifiers.functions.MultilayerPerceptron,-L 0.6318143371778043 -M 0.38449609192763423 -H o -C -D -S 1
krvskp,autoweka,1500,0.6256006,weka.classifiers.functions.MultilayerPerceptron,-L 0.6318143371778043 -M 0.38449609192763423 -H o -C -D -S 1
