@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
428,220,0.390286,class_0
166,397,0.474952,class_0
586,735,0.685856,class_0
886,969,0.727257,class_0
744,612,0.533426,class_0
839,999,0.520014,class_0
804,611,0.58277,class_0
829,628,0.472397,class_0
705,154,0.421333,class_0
707,76,0.596639,class_0
390,936,0.447784,class_0
428,972,0.421943,class_0
155,322,0.692499,class_0
156,187,0.653149,class_0
143,380,0.607002,class_0
326,462,0.526423,class_0
393,606,0.460665,class_0
230,597,0.53473,class_0
65,821,0.436397,class_0
997,677,0.461084,class_0
693,514,0.530928,class_0
682,530,0.586418,class_0
700,561,0.554793,class_0
99,852,0.746629,class_0
386,852,0.604209,class_0
102,785,0.608853,class_0
442,356,0.76188,class_0
195,110,0.771433,class_0
470,763,0.700189,class_0
611,656,0.460321,class_0
892,38,0.492677,class_0
564,676,0.472806,class_0
364,839,0.40291,class_0
968,708,0.492598,class_0
742,171,0.702938,class_0
732,591,0.533602,class_0
875,638,0.494417,class_0
828,512,0.475096,class_0
732,591,0.533602,class_0
578,730,0.743013,class_0
286,519,0.483302,class_0
862,766,0.572549,class_0
162,522,0.596916,class_0
604,740,0.362175,class_0
746,345,0.598351,class_0
890,214,0.53445,class_0
688,985,0.400235,class_0
590,545,0.631496,class_0
439,566,0.601795,class_0
765,518,0.469704,class_0
698,482,0.379256,class_0
649,450,0.388542,class_0
545,263,0.477343,class_0
480,944,0.724091,class_0
788,344,0.561408,class_0
710,1001,0.374522,class_0
225,408,0.543627,class_0
471,310,0.519563,class_0
608,566,0.681578,class_0
623,317,0.459745,class_0
438,526,0.542585,class_0
747,219,0.751175,class_0
122,710,0.526499,class_0
246,527,0.583387,class_0
749,649,0.66355,class_0
727,601,0.575399,class_0
519,48,0.460777,class_0
526,683,0.501418,class_0
495,718,0.60635,class_0
145,697,0.565474,class_0
430,651,0.615397,class_0
350,766,0.35217,class_0
459,792,0.359509,class_0
660,917,0.380587,class_0
815,594,0.370061,class_1
957,412,0.512294,class_1
499,564,0.435859,class_1
749,557,0.453981,class_1
753,836,0.543163,class_1
646,776,0.546244,class_1
814,896,0.457299,class_1
552,136,0.48981,class_1
117,629,0.535895,class_1
99,284,0.435568,class_1
964,632,0.438975,class_1
870,629,0.369011,class_1
753,712,0.533726,class_1
43,873,0.493929,class_1
115,840,0.690142,class_1
674,500,0.47394,class_1
356,218,0.588663,class_1
335,843,0.504028,class_1
280,635,0.459824,class_1
228,649,0.449705,class_1
388,718,0.692096,class_1
641,970,0.466237,class_1
380,905,0.392799,class_1
258,706,0.502027,class_1
988,203,0.453969,class_1
971,536,0.518511,class_1
347,138,0.474125,class_1
857,518,0.471296,class_1
56,928,0.435797,class_1
179,763,0.559282,class_1
551,85,0.544416,class_1
116,538,0.362506,class_1
512,526,0.361914,class_1
179,756,0.614866,class_1
649,438,0.505054,class_1
677,719,0.50777,class_1
51,726,0.396571,class_1
19,850,0.46857,class_1
658,617,0.618007,class_1
982,660,0.51534,class_1
707,60,0.590216,class_1
950,228,0.357646,class_1
972,139,0.730853,class_1
277,47,0.609577,class_1
681,722,0.410452,class_1
69,821,0.549469,class_1
351,912,0.588189,class_1
98,822,0.680796,class_1
29,971,0.518118,class_1
155,166,0.402246,class_1
192,309,0.685634,class_1
764,360,0.409762,class_1
850,211,0.708048,class_1
90,679,0.558246,class_1
432,452,0.596304,class_1
490,390,0.406262,class_1
608,817,0.369611,class_1
712,883,0.556151,class_1
602,731,0.567959,class_1
363,680,0.455316,class_1
676,781,0.616488,class_1
693,656,0.405246,class_1
787,413,0.367711,class_1
628,104,0.636851,class_1
860,510,0.414372,class_1
613,783,0.396211,class_1
964,149,0.637487,class_1
536,147,0.573151,class_1
662,820,0.534967,class_1
778,733,0.351191,class_1
494,551,0.415061,class_1
437,694,0.360603,class_1
486,490,0.564681,class_1
945,588,0.458445,class_1
415,805,0.559074,class_2
693,885,0.533162,class_2
107,24,0.519621,class_2
468,446,0.412276,class_2
347,647,0.459772,class_2
749,767,0.524797,class_2
277,851,0.512295,class_2
912,913,0.381457,class_2
930,912,0.36055,class_2
877,106,0.428043,class_2
731,272,0.604933,class_2
413,347,0.600675,class_2
121,48,0.375475,class_2
378,109,0.73992,class_2
959,831,0.661067,class_2
165,909,0.653082,class_2
961,889,0.702665,class_2
760,198,0.558025,class_2
980,375,0.637869,class_2
888,101,0.489775,class_2
667,29,0.597632,class_2
156,52,0.647173,class_2
372,43,0.366436,class_2
665,333,0.618869,class_2
204,504,0.508398,class_2
250,525,0.462069,class_2
480,760,0.723111,class_2
785,937,0.780636,class_2
833,542,0.663493,class_2
726,265,0.483519,class_2
543,787,0.426995,class_2
534,807,0.575145,class_2
831,634,0.761984,class_2
198,51,0.411572,class_2
706,607,0.491171,class_2
767,677,0.652267,class_2
723,687,0.372529,class_2
754,696,0.451253,class_2
768,730,0.448521,class_2
775,761,0.466278,class_2
782,822,0.39093,class_2
382,875,0.601211,class_2
331,970,0.483201,class_2
349,960,0.556727,class_2
335,1008,0.442055,class_2
399,937,0.528286,class_2
374,1005,0.523465,class_2
435,994,0.519957,class_2
257,1002,0.612019,class_2
101,967,0.423585,class_2
292,846,0.532825,class_2
792,909,0.556543,class_2
842,966,0.52344,class_2
196,601,0.560073,class_2
413,763,0.46458,class_2
154,251,0.412061,class_2
626,144,0.430071,class_2
444,163,0.539744,class_2
622,704,0.539532,class_2
631,503,0.397187,class_2
720,538,0.375137,class_2
929,508,0.403948,class_2
51,294,0.376079,class_2
798,426,0.581995,class_2
950,282,0.638796,class_2
164,227,0.617722,class_2
888,336,0.630801,class_2
984,317,0.533697,class_2
780,528,0.513097,class_2
856,554,0.503835,class_2
879,586,0.483234,class_2
774,585,0.637843,class_2
350,972,0.644352,class_2
433,609,0.540969,class_2
563,408,0.464023,class_2
789,664,0.400078,class_2
781,391,0.464498,class_2
442,483,0.571024,class_2
441,609,0.477161,class_2
220,124,0.656611,class_2
694,849,0.722715,class_2
365,137,0.634193,class_2
163,60,0.428903,class_2
476,860,0.499726,class_2
517,778,0.626669,class_2
627,578,0.429784,class_2
787,636,0.696817,class_2
947,485,0.712704,class_2
868,279,0.358523,class_2
964,401,0.553719,class_2
897,19,0.464372,class_2
817,82,0.521796,class_2
571,146,0.73202,class_2
772,221,0.702257,class_2
970,457,0.53523,class_2
597,25,0.604291,class_2
1004,187,0.559078,class_2
548,691,0.478896,class_2
521,358,0.39916,class_2
1004,860,0.649035,class_2
375,834,0.577697,class_2
583,903,0.660204,class_2
816,717,0.669799,class_2
687,771,0.44175,class_2
821,687,0.607042,class_2
825,741,0.576544,class_2
985,897,0.558064,class_2
764,923,0.382779,class_2
518,73,0.733045,class_2
74,917,0.592184,class_2
121,859,0.564885,class_2
930,304,0.50091,class_2
950,316,0.622553,class_2
950,316,0.622553,class_2
794,734,0.365219,class_2
188,82,0.634545,class_2
339,175,0.455885,class_2
226,187,0.59864,class_2
67,787,0.692179,class_2
39,819,0.733243,class_2
31,840,0.539221,class_2
160,965,0.725636,class_2
203,900,0.613599,class_2
