@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
427,221,0.390591,class_0
166,397,0.474944,class_0
586,735,0.684975,class_0
886,969,0.724642,class_0
744,612,0.53483,class_0
839,999,0.521212,class_0
804,611,0.587065,class_0
829,628,0.476546,class_0
705,155,0.424411,class_0
706,76,0.600796,class_0
390,936,0.45063,class_0
428,972,0.420013,class_0
155,322,0.683604,class_0
156,187,0.654269,class_0
144,380,0.602253,class_0
326,462,0.528612,class_0
393,606,0.462747,class_0
230,597,0.527646,class_0
65,822,0.440018,class_0
997,677,0.456952,class_0
693,514,0.522672,class_0
682,530,0.585436,class_0
700,561,0.558569,class_0
99,852,0.743864,class_0
386,852,0.603602,class_0
102,785,0.614319,class_0
442,356,0.764407,class_0
195,110,0.769334,class_0
470,763,0.705765,class_0
611,656,0.470712,class_0
880,42,0.354363,class_0
564,676,0.468056,class_0
364,839,0.409379,class_0
968,708,0.492759,class_0
742,172,0.702212,class_0
731,591,0.532859,class_0
875,638,0.488877,class_0
828,512,0.475954,class_0
731,591,0.532859,class_0
578,730,0.744935,class_0
286,519,0.480856,class_0
862,766,0.579549,class_0
162,522,0.596293,class_0
604,740,0.356295,class_0
746,345,0.599463,class_0
890,214,0.538215,class_0
688,985,0.395581,class_0
590,545,0.633694,class_0
439,566,0.603525,class_0
765,517,0.476326,class_0
698,482,0.379346,class_0
648,449,0.390638,class_0
545,263,0.477424,class_0
480,944,0.72341,class_0
788,344,0.560657,class_0
710,1001,0.371426,class_0
225,408,0.548222,class_0
471,310,0.519554,class_0
608,566,0.680951,class_0
623,317,0.465521,class_0
438,526,0.544171,class_0
747,219,0.744824,class_0
122,710,0.526958,class_0
246,527,0.587416,class_0
749,649,0.667568,class_0
727,600,0.58107,class_0
519,48,0.45865,class_0
526,683,0.496083,class_0
495,718,0.602838,class_0
145,697,0.561837,class_0
431,651,0.610729,class_0
459,792,0.359718,class_0
660,917,0.376239,class_0
815,594,0.369387,class_1
957,411,0.509159,class_1
499,564,0.433423,class_1
749,557,0.44376,class_1
753,836,0.552069,class_1
646,776,0.549492,class_1
814,896,0.447445,class_1
552,136,0.491198,class_1
117,629,0.543018,class_1
99,284,0.432139,class_1
964,632,0.438571,class_1
870,629,0.375396,class_1
753,712,0.53396,class_1
43,873,0.492271,class_1
115,840,0.685326,class_1
674,500,0.474994,class_1
356,218,0.580396,class_1
335,843,0.502121,class_1
280,635,0.453187,class_1
228,648,0.452074,class_1
388,718,0.688677,class_1
641,970,0.466037,class_1
380,905,0.394072,class_1
258,706,0.507203,class_1
988,202,0.457502,class_1
971,536,0.513783,class_1
346,137,0.475825,class_1
857,518,0.476074,class_1
56,928,0.436082,class_1
178,763,0.555877,class_1
551,85,0.544921,class_1
117,538,0.365093,class_1
512,526,0.364357,class_1
179,756,0.616979,class_1
649,438,0.510955,class_1
677,719,0.50554,class_1
51,727,0.395168,class_1
19,850,0.469213,class_1
658,617,0.612789,class_1
982,660,0.523732,class_1
707,60,0.592423,class_1
950,228,0.361775,class_1
972,139,0.724536,class_1
277,47,0.610385,class_1
681,723,0.407852,class_1
69,821,0.54903,class_1
351,912,0.594146,class_1
98,822,0.688305,class_1
29,971,0.517803,class_1
155,166,0.40943,class_1
192,309,0.687753,class_1
764,359,0.408757,class_1
850,211,0.702875,class_1
90,679,0.555862,class_1
432,452,0.597719,class_1
490,390,0.406615,class_1
608,817,0.375343,class_1
712,883,0.562735,class_1
602,731,0.570808,class_1
363,680,0.461181,class_1
676,781,0.607766,class_1
693,656,0.403375,class_1
787,413,0.362342,class_1
628,104,0.636441,class_1
860,510,0.41021,class_1
613,783,0.397844,class_1
964,148,0.638862,class_1
536,147,0.570221,class_1
662,820,0.541776,class_1
778,733,0.356782,class_1
494,551,0.412084,class_1
437,694,0.363961,class_1
486,490,0.561654,class_1
945,588,0.458341,class_1
415,805,0.555236,class_2
693,886,0.531819,class_2
107,24,0.51738,class_2
468,446,0.408045,class_2
347,647,0.45627,class_2
749,767,0.522334,class_2
277,851,0.51029,class_2
912,914,0.37464,class_2
930,912,0.358599,class_2
877,106,0.426333,class_2
731,272,0.605431,class_2
413,348,0.602564,class_2
121,48,0.377995,class_2
378,109,0.737257,class_2
959,831,0.657606,class_2
165,909,0.645914,class_2
961,889,0.704373,class_2
760,198,0.560355,class_2
981,376,0.64195,class_2
888,101,0.487487,class_2
667,29,0.604784,class_2
157,52,0.644031,class_2
372,43,0.364753,class_2
665,333,0.617274,class_2
204,504,0.507031,class_2
250,525,0.45274,class_2
480,760,0.723384,class_2
785,937,0.776709,class_2
833,542,0.655208,class_2
726,265,0.482889,class_2
543,787,0.414056,class_2
533,806,0.584041,class_2
831,634,0.759485,class_2
198,51,0.418782,class_2
706,607,0.492483,class_2
767,677,0.656993,class_2
723,687,0.36759,class_2
754,696,0.453703,class_2
768,730,0.447531,class_2
775,761,0.458199,class_2
782,822,0.395524,class_2
383,875,0.598025,class_2
331,970,0.470744,class_2
349,960,0.553703,class_2
335,1008,0.443656,class_2
399,937,0.528758,class_2
374,1005,0.516416,class_2
435,994,0.516309,class_2
257,1002,0.613401,class_2
101,967,0.429505,class_2
292,846,0.526346,class_2
792,909,0.554662,class_2
842,966,0.516179,class_2
196,601,0.567407,class_2
413,763,0.471899,class_2
154,251,0.408789,class_2
626,144,0.422688,class_2
444,162,0.535882,class_2
622,704,0.544192,class_2
631,503,0.399149,class_2
720,538,0.370829,class_2
929,508,0.4022,class_2
51,294,0.379077,class_2
