@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1}

@data
23.532389,29.42811,4.36037,class_0
45.682512,8.227006,9.292625,class_0
33.994757,17.807684,14.42789,class_0
42.442568,19.264733,12.29712,class_0
31.906834,11.764081,16.135605,class_0
50.955519,28.922443,7.621261,class_0
52.233819,25.814605,3.246501,class_0
62.206974,12.674118,12.13834,class_0
55.516388,20.922633,8.613632,class_0
56.432621,20.599094,18.529186,class_0
40.779694,25.559825,8.430193,class_0
63.172696,18.308998,10.690004,class_0
31.93691,14.526499,9.110852,class_0
32.694012,29.266048,10.100635,class_0
37.785012,16.313605,14.054034,class_0
42.69398,24.254582,12.203349,class_0
63.39901,15.951617,4.959822,class_0
47.73758,21.84078,6.276407,class_0
63.3375,16.68712,15.181407,class_0
28.93022,19.352744,5.639552,class_0
33.26865,-0.617459,6.457413,class_0
27.89846,16.328401,11.110817,class_0
33.59109,4.624334,8.078751,class_0
31.57348,19.716716,10.629851,class_0
31.64919,22.161503,11.010811,class_0
58.56576,18.950223,10.5104,class_0
30.88615,10.997022,13.125554,class_0
23.61735,17.629785,5.032891,class_0
60.064,16.530839,12.174473,class_0
52.95456,14.412254,2.110831,class_0
34.29229,21.790887,5.57018,class_0
46.32972,6.521044,15.773852,class_0
41.86589,23.320483,19.046629,class_0
35.56688,16.790185,9.610113,class_0
36.04658,11.519307,17.107253,class_0
32.41175,25.688791,16.835325,class_0
42.3425,26.373699,0.325633,class_0
50.84267,28.967274,8.210139,class_0
38.68294,21.962463,1.365808,class_0
29.54265,27.161494,12.711666,class_0
41.94063,10.823145,8.574421,class_0
33.38632,22.445815,4.761355,class_0
40.78202,15.493253,6.20704,class_0
47.91388,19.007404,13.231618,class_0
48.46117,32.439071,15.584425,class_0
43.92322,18.282073,10.984225,class_0
45.70274,16.622924,3.972251,class_0
68.50798,16.822559,16.532507,class_0
31.10504,22.962631,11.654086,class_0
55.47159,14.511913,13.349943,class_0
40.911939,35.447742,6.734288,class_0
62.368871,17.285218,13.404031,class_0
29.574507,19.406086,7.444266,class_0
35.955069,18.104917,6.209061,class_0
41.967789,15.993304,18.118434,class_0
32.909274,19.184503,11.442367,class_0
44.999605,13.984202,13.903784,class_0
56.799339,17.893995,15.662966,class_0
52.931517,11.389055,15.985239,class_0
41.087163,19.725986,10.423953,class_0
23.787923,16.148963,5.666108,class_0
36.289101,31.44854,7.741319,class_0
36.309777,26.166475,14.062613,class_0
41.175995,26.285403,7.288877,class_0
60.491685,15.555218,4.271268,class_0
44.244803,16.942483,5.777045,class_0
57.73007,30.598956,10.266301,class_0
42.831043,25.746921,7.876315,class_0
40.13141,13.568794,9.669467,class_0
57.171095,16.88684,4.673702,class_0
55.303876,23.578742,7.790484,class_0
21.193924,14.998202,10.99801,class_0
30.571691,20.109419,17.965897,class_0
54.138791,22.618513,9.945175,class_0
64.568199,15.367627,12.677979,class_0
52.361402,14.842489,5.444365,class_0
24.041597,6.740195,5.226276,class_0
25.281643,20.957642,7.900526,class_0
44.55546,16.906082,12.85237,class_0
59.621581,24.731146,12.58229,class_0
63.6353,31.703272,2.937937,class_0
41.373354,16.683774,6.327664,class_0
66.92442,18.301034,8.547163,class_0
40.60523,34.038447,14.861367,class_0
23.293242,18.935717,5.509807,class_0
28.519258,16.096048,13.401652,class_0
44.394241,25.682785,7.893578,class_0
48.406523,13.913013,6.589713,class_0
36.522161,26.925434,8.735524,class_0
55.957455,24.91678,6.625211,class_0
47.507213,21.608776,11.909801,class_0
56.44612,16.118454,12.347647,class_0
82.12199,22.061165,13.118482,class_0
37.70818,12.235652,7.820933,class_0
37.36888,20.15233,13.090059,class_0
57.58443,34.246469,13.149632,class_0
26.60781,3.304825,9.332782,class_0
56.58813,0.033627,12.431443,class_0
72.01945,18.244503,12.795613,class_0
55.09303,18.24029,10.807555,class_0
39.47132,13.179924,8.206098,class_0
73.59171,19.029592,14.631794,class_0
53.42725,19.764231,9.301208,class_0
20.94208,13.516679,8.350689,class_0
58.52223,5.572546,-0.198571,class_0
68.67816,13.322753,11.173697,class_0
66.86017,21.102527,5.117969,class_0
64.56905,14.427736,12.468515,class_0
30.20206,18.744408,2.598903,class_0
15.86054,24.74145,10.253713,class_0
14.59378,19.606582,13.508321,class_0
36.84898,24.451818,15.743256,class_0
68.45495,23.698838,11.70078,class_0
73.46975,16.451233,0.063626,class_0
61.18388,25.490215,13.719894,class_0
69.81591,9.191799,8.071391,class_0
35.02095,10.4272,4.162089,class_0
29.86491,17.612745,6.542536,class_0
42.79072,13.757435,12.76602,class_0
14.71085,15.622557,6.427325,class_0
30.57894,11.933507,15.811515,class_0
29.49357,22.671008,19.52048,class_0
59.30752,23.122277,14.869448,class_0
53.60632,23.383557,7.122896,class_0
64.2977,21.679677,23.607478,class_0
22.07041,25.864494,6.952102,class_0
35.20143,15.798075,8.108137,class_0
33.66937,15.672263,7.693838,class_0
26.11372,19.21571,12.709115,class_0
37.271914,12.355196,10.343516,class_0
20.031321,14.665571,4.75855,class_0
28.516034,6.67067,12.382936,class_0
48.635137,18.86398,8.713603,class_0
34.462513,17.324494,13.514628,class_0
45.682097,13.048255,14.50915,class_0
36.776668,28.071103,17.544662,class_0
81.738612,15.159034,11.164096,class_0
23.927552,19.756329,9.813748,class_0
24.24431,20.976456,14.0232,class_0
36.402065,9.601467,1.024006,class_0
2.781559,27.342671,8.664592,class_0
51.508204,23.144729,10.651702,class_0
42.330821,13.811913,10.011058,class_0
17.166777,12.561704,7.154339,class_0
14.359596,14.137373,8.805084,class_0
40.273931,11.574193,1.898186,class_0
20.729114,-6.551535,10.343731,class_0
17.421113,21.342701,4.898223,class_0
20.718445,17.011343,10.46247,class_0
32.523192,15.495526,9.259121,class_0
41.937184,17.477839,10.996501,class_0
14.778219,26.812397,10.853618,class_0
48.068279,17.554233,1.852222,class_0
8.230096,19.555951,6.577678,class_0
8.008613,18.52744,6.463531,class_0
46.34432,19.75826,6.595304,class_0
12.6059,21.032517,3.828799,class_0
33.795622,19.325039,5.725131,class_0
20.401026,15.484136,1.765707,class_0
13.52761,11.205113,7.319614,class_0
30.316624,19.014392,12.682716,class_0
23.143805,19.886002,14.478161,class_0
28.552691,17.055043,15.053004,class_0
28.857855,17.737749,15.577062,class_0
23.05872,17.502759,5.832725,class_0
24.321958,25.347351,11.824276,class_0
50.760444,23.973703,21.560941,class_0
38.549963,15.482329,8.321126,class_0
40.878665,25.320995,12.895557,class_0
21.227552,18.19259,15.04966,class_0
47.981402,19.835974,4.244095,class_0
20.534597,18.82023,15.156358,class_0
