@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1}

@data
0,0,7701,class_0
0,7,7611,class_0
0,14,7771,class_0
0,21,7560,class_0
0,28,7527,class_0
4,4,7804,class_0
4,11,7950,class_0
4,18,7695,class_0
4,25,7881,class_0
5,4,7791,class_0
5,11,7870,class_0
5,18,7729,class_0
5,25,7589,class_0
6,1,7691,class_0
6,8,7445,class_0
6,15,7193,class_0
6,22,7304,class_0
6,29,7135,class_0
7,6,7388,class_0
7,13,7382,class_0
7,20,7570,class_0
7,27,7781,class_0
8,3,7399,class_0
8,10,7581,class_0
8,17,7777,class_0
8,24,8091,class_0
9,1,7976,class_0
9,8,8102,class_0
9,15,8416,class_0
9,22,8563,class_0
9,29,8486,class_0
10,5,8442,class_0
10,12,8532,class_0
10,19,8477,class_0
10,26,8453,class_0
1,2,8355,class_0
2,9,8630,class_0
2,16,8711,class_0
1,23,8647,class_0
1,0,8686,class_0
1,7,8377,class_0
1,14,7873,class_0
1,21,7936,class_0
1,28,8155,class_0
2,4,8011,class_0
2,11,7967,class_0
2,18,7868,class_0
2,25,8068,class_0
3,2,8196,class_0
3,9,8093,class_0
3,16,8172,class_0
3,23,7964,class_0
3,30,8028,class_0
0,1,7527,class_1
0,2,8825,class_1
0,3,8859,class_1
0,4,9043,class_1
0,5,9208,class_1
0,6,8084,class_1
0,8,9172,class_1
0,9,9089,class_1
0,10,9210,class_1
0,11,9259,class_1
0,12,9138,class_1
0,13,8299,class_1
0,15,9458,class_1
0,16,9339,class_1
0,17,9120,class_1
0,18,9226,class_1
0,19,9305,class_1
0,20,7954,class_1
0,22,9252,class_1
0,23,9416,class_1
0,24,9090,class_1
0,25,9387,class_1
0,26,8983,class_1
0,27,7946,class_1
0,29,9184,class_1
0,30,9152,class_1
4,0,9159,class_1
4,1,9218,class_1
4,2,9167,class_1
4,3,8065,class_1
4,5,9225,class_1
4,6,9328,class_1
4,7,9139,class_1
4,8,9247,class_1
4,9,9527,class_1
4,10,8144,class_1
4,12,8966,class_1
4,13,9859,class_1
4,14,9285,class_1
4,15,9103,class_1
4,16,9238,class_1
4,17,8167,class_1
4,19,9021,class_1
4,20,9252,class_1
4,21,9335,class_1
4,22,9268,class_1
4,23,9552,class_1
4,24,8313,class_1
4,26,9262,class_1
4,27,9705,class_1
5,0,9132,class_1
5,1,9304,class_1
5,2,9431,class_1
5,3,8008,class_1
5,5,9294,class_1
5,6,9573,class_1
5,7,9212,class_1
5,8,9218,class_1
5,9,9583,class_1
5,10,8144,class_1
5,12,9022,class_1
5,13,9525,class_1
5,14,9284,class_1
5,15,9327,class_1
5,16,9480,class_1
5,17,7965,class_1
5,19,9135,class_1
5,20,9663,class_1
5,21,9307,class_1
5,22,9159,class_1
5,23,9157,class_1
5,24,7874,class_1
5,26,9100,class_1
5,27,9293,class_1
5,28,9195,class_1
5,29,8902,class_1
5,30,9318,class_1
6,0,8069,class_1
6,2,9114,class_1
6,3,9439,class_1
6,4,8852,class_1
6,5,8969,class_1
6,6,9077,class_1
6,7,7890,class_1
6,9,8870,class_1
6,10,9023,class_1
6,11,8606,class_1
6,12,8724,class_1
6,13,9012,class_1
6,14,7527,class_1
6,16,8702,class_1
6,17,9205,class_1
6,18,8720,class_1
6,19,8582,class_1
6,20,8892,class_1
6,21,7787,class_1
6,23,9017,class_1
6,24,9077,class_1
6,25,9019,class_1
6,26,8839,class_1
6,27,9047,class_1
6,28,7750,class_1
7,0,8900,class_1
7,1,9422,class_1
7,2,9051,class_1
7,3,8672,class_1
7,4,9101,class_1
7,5,7718,class_1
7,7,8987,class_1
7,8,9307,class_1
7,9,9273,class_1
7,10,8903,class_1
7,11,8975,class_1
7,12,7762,class_1
7,14,9195,class_1
7,15,9200,class_1
7,16,8913,class_1
7,17,9044,class_1
7,18,9000,class_1
7,19,8064,class_1
7,21,9089,class_1
7,22,9210,class_1
7,23,9196,class_1
7,24,9180,class_1
7,25,9514,class_1
7,26,8005,class_1
7,28,7780,class_1
7,29,9630,class_1
7,30,9600,class_1
8,0,9435,class_1
8,1,9303,class_1
8,2,7971,class_1
8,4,9127,class_1
8,5,9606,class_1
8,6,9328,class_1
8,7,9075,class_1
8,8,9362,class_1
8,9,8040,class_1
8,11,9201,class_1
8,12,9264,class_1
8,13,9216,class_1
8,14,9175,class_1
8,15,9350,class_1
8,16,8233,class_1
8,18,9543,class_1
8,19,9672,class_1
8,20,9266,class_1
8,21,9405,class_1
8,22,9598,class_1
8,23,8122,class_1
8,25,9348,class_1
8,26,9857,class_1
8,27,9701,class_1
8,28,9630,class_1
8,29,10080,class_1
9,0,8209,class_1
9,2,9284,class_1
9,3,8433,class_1
9,4,9675,class_1
9,5,10184,class_1
9,6,10241,class_1
9,7,8773,class_1
9,9,9877,class_1
9,10,9852,class_1
9,11,9705,class_1
9,12,9984,class_1
9,13,10438,class_1
9,14,8859,class_1
9,16,10026,class_1
9,17,10357,class_1
9,18,10015,class_1
9,19,10386,class_1
9,20,10332,class_1
9,21,9062,class_1
9,23,9960,class_1
9,24,10349,class_1
9,25,10091,class_1
9,26,10192,class_1
9,27,10307,class_1
9,28,8677,class_1
9,30,9890,class_1
10,0,10145,class_1
10,1,9824,class_1
10,2,10128,class_1
10,3,10051,class_1
10,4,8738,class_1
10,6,10206,class_1
10,7,10442,class_1
10,8,10142,class_1
10,9,10284,class_1
10,10,10162,class_1
10,11,8951,class_1
10,13,10127,class_1
10,14,10502,class_1
10,15,10053,class_1
10,16,10377,class_1
10,17,10355,class_1
10,18,8904,class_1
10,20,9967,class_1
10,21,10229,class_1
10,22,9900,class_1
10,23,10152,class_1
10,24,10173,class_1
10,25,8782,class_1
10,27,9998,class_1
10,28,10387,class_1
10,29,10063,class_1
10,30,9849,class_1
4,0,10114,class_1
1,1,8580,class_1
2,3,8481,class_1
3,4,10023,class_1
3,5,10703,class_1
9,6,10292,class_1
2,7,10371,class_1
3,8,9023,class_1
8,10,10154,class_1
6,11,10425,class_1
2,12,10149,class_1
3,13,10265,class_1
3,14,10265,class_1
3,15,9170,class_1
3,17,10304,class_1
1,18,10711,class_1
3,19,10488,class_1
3,20,10499,class_1
