@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1}

@data
3,1,0,class_0
3,1,1,class_0
3,1,5,class_0
3,1,6,class_0
3,1,11,class_0
6,1,0,class_0
6,1,1,class_0
6,1,3,class_0
6,1,4,class_0
6,1,11,class_0
7,1,0,class_0
7,1,1,class_0
7,1,3,class_0
7,1,4,class_0
7,1,5,class_0
7,1,6,class_0
7,1,11,class_0
5,0,0,class_0
5,0,1,class_0
5,0,3,class_0
5,0,4,class_0
5,0,5,class_0
5,0,6,class_0
5,0,7,class_0
5,0,10,class_0
5,0,11,class_0
9,0,0,class_0
9,0,1,class_0
9,0,3,class_0
9,0,4,class_0
9,0,5,class_0
9,0,6,class_0
9,0,7,class_0
9,0,10,class_0
9,0,11,class_0
2,0,0,class_0
2,0,1,class_0
2,0,3,class_0
2,0,4,class_0
2,0,5,class_0
2,0,6,class_0
2,0,7,class_0
2,0,10,class_0
2,0,11,class_0
8,0,0,class_0
8,0,1,class_0
8,0,3,class_0
8,0,4,class_0
8,0,6,class_0
8,0,7,class_0
8,0,8,class_0
8,0,10,class_0
8,0,11,class_0
0,0,0,class_0
0,0,1,class_0
0,0,4,class_0
0,0,5,class_0
0,0,6,class_0
0,0,7,class_0
0,0,8,class_0
0,0,10,class_0
0,0,11,class_0
4,0,0,class_0
4,0,1,class_0
4,0,2,class_0
4,0,3,class_0
4,0,4,class_0
4,0,5,class_0
4,0,6,class_0
4,0,7,class_0
4,0,8,class_0
4,0,10,class_0
4,0,11,class_0
1,0,0,class_0
1,0,1,class_0
1,0,4,class_0
1,0,6,class_0
1,0,11,class_0
3,1,2,class_1
3,1,3,class_1
3,1,4,class_1
3,1,7,class_1
3,1,8,class_1
3,1,9,class_1
3,1,10,class_1
6,1,2,class_1
6,1,5,class_1
6,1,6,class_1
6,1,7,class_1
6,1,8,class_1
6,1,9,class_1
6,1,10,class_1
7,1,2,class_1
7,1,7,class_1
7,1,8,class_1
7,1,9,class_1
7,1,10,class_1
5,0,2,class_1
5,0,8,class_1
5,0,9,class_1
9,0,2,class_1
9,0,8,class_1
9,0,9,class_1
2,0,2,class_1
2,0,8,class_1
2,0,9,class_1
8,0,2,class_1
8,0,5,class_1
8,0,9,class_1
0,0,2,class_1
0,0,3,class_1
0,0,9,class_1
4,0,9,class_1
1,0,2,class_1
1,0,3,class_1
1,0,5,class_1
1,0,7,class_1
1,0,8,class_1
1,0,9,class_1
1,0,10,class_1
