@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
362,196,0.59109,class_0
581,199,0.536549,class_0
386,397,0.600016,class_0
558,147,0.474139,class_0
168,610,0.445369,class_0
95,285,0.551094,class_0
134,275,0.538349,class_0
709,36,0.620767,class_0
133,440,0.524986,class_0
590,270,0.454681,class_0
481,492,0.528049,class_0
464,565,0.619871,class_0
92,507,0.386034,class_0
187,433,0.461776,class_0
758,755,0.583804,class_0
975,902,0.4553,class_0
207,305,0.420032,class_0
484,540,0.350216,class_0
181,305,0.376277,class_0
319,396,0.414131,class_0
622,315,0.589411,class_0
519,210,0.511103,class_0
609,200,0.548333,class_0
637,227,0.505177,class_0
526,391,0.60392,class_0
469,578,0.536271,class_0
458,628,0.688673,class_0
335,658,0.588738,class_0
80,535,0.468073,class_0
310,580,0.531438,class_0
816,243,0.482675,class_0
727,186,0.610376,class_0
800,491,0.51999,class_0
682,534,0.562107,class_0
695,589,0.544756,class_0
673,690,0.6048,class_0
724,661,0.528921,class_0
682,804,0.617436,class_0
569,769,0.569509,class_0
590,853,0.539065,class_0
444,981,0.640686,class_0
626,736,0.717732,class_0
533,878,0.541436,class_0
499,880,0.592214,class_0
238,142,0.648004,class_0
62,195,0.462556,class_0
398,116,0.576469,class_0
679,352,0.392581,class_0
953,742,0.573204,class_0
492,63,0.70458,class_1
480,37,0.665913,class_1
439,22,0.689924,class_1
169,543,0.441897,class_1
136,349,0.510929,class_1
111,658,0.733903,class_1
249,690,0.393697,class_1
218,172,0.415646,class_1
130,317,0.405561,class_1
231,243,0.518535,class_1
241,124,0.493082,class_1
948,129,0.488043,class_1
763,79,0.438148,class_1
711,251,0.572788,class_1
323,381,0.643913,class_1
740,225,0.49649,class_1
354,607,0.497901,class_1
216,917,0.514697,class_1
926,845,0.683424,class_1
926,845,0.683424,class_1
898,817,0.382148,class_1
330,30,0.572341,class_2
528,16,0.443609,class_2
769,18,0.424803,class_2
996,16,0.354679,class_2
92,21,0.414875,class_2
652,21,0.364191,class_2
250,27,0.514633,class_2
824,23,0.382145,class_2
182,24,0.352305,class_2
1005,26,0.378195,class_2
372,28,0.35656,class_2
567,33,0.482069,class_2
515,33,0.549761,class_2
919,31,0.383151,class_2
771,56,0.567997,class_2
824,45,0.431844,class_2
290,45,0.435477,class_2
342,53,0.477733,class_2
948,52,0.449362,class_2
382,58,0.617252,class_2
882,94,0.493471,class_2
668,58,0.35156,class_2
617,61,0.41151,class_2
814,66,0.598356,class_2
994,87,0.540708,class_2
108,72,0.351057,class_2
311,76,0.430578,class_2
203,92,0.549057,class_2
143,86,0.558499,class_2
417,83,0.390353,class_2
834,87,0.519762,class_2
815,87,0.411811,class_2
927,94,0.388477,class_2
350,96,0.42781,class_2
26,94,0.372379,class_2
427,104,0.38397,class_2
70,107,0.406483,class_2
981,128,0.517858,class_2
343,121,0.416632,class_2
18,126,0.508952,class_2
409,135,0.467397,class_2
830,125,0.36561,class_2
452,131,0.452986,class_2
640,130,0.420924,class_2
911,136,0.364377,class_2
773,144,0.402719,class_2
16,147,0.396326,class_2
904,144,0.352053,class_2
851,154,0.378736,class_2
412,158,0.43525,class_2
446,158,0.362463,class_2
256,164,0.35716,class_2
325,169,0.501298,class_2
477,164,0.364778,class_2
873,168,0.599423,class_2
1004,170,0.439704,class_2
778,177,0.463949,class_2
924,188,0.501102,class_2
823,179,0.371151,class_2
638,180,0.353059,class_2
674,186,0.354817,class_2
835,199,0.564531,class_2
478,197,0.404795,class_2
629,198,0.381537,class_2
818,207,0.43384,class_2
283,202,0.376599,class_2
494,207,0.403907,class_2
961,210,0.455843,class_2
1002,211,0.374131,class_2
190,224,0.38859,class_2
436,245,0.775469,class_2
631,216,0.419342,class_2
28,229,0.423232,class_2
396,223,0.414866,class_2
921,222,0.386016,class_2
943,232,0.556238,class_2
809,233,0.395242,class_2
256,227,0.364915,class_2
493,227,0.372087,class_2
960,229,0.367598,class_2
516,237,0.370709,class_2
964,239,0.383345,class_2
762,249,0.545491,class_2
17,242,0.380808,class_2
383,247,0.475573,class_2
850,252,0.572532,class_2
487,247,0.416121,class_2
220,252,0.424834,class_2
157,261,0.47255,class_2
774,269,0.386991,class_2
509,274,0.452483,class_2
914,269,0.425323,class_2
221,279,0.509182,class_2
30,272,0.353121,class_2
900,305,0.676182,class_2
312,278,0.424035,class_2
392,277,0.397553,class_2
577,276,0.373668,class_2
18,286,0.538198,class_2
770,286,0.534459,class_2
170,286,0.456614,class_2
447,286,0.388543,class_2
920,286,0.350625,class_2
804,296,0.395876,class_2
578,322,0.508823,class_2
124,302,0.433861,class_2
158,322,0.63027,class_2
505,310,0.369845,class_2
414,309,0.377686,class_2
366,320,0.465619,class_2
763,311,0.360147,class_2
805,314,0.417294,class_2
207,316,0.404902,class_2
134,317,0.386406,class_2
97,318,0.359068,class_2
515,322,0.41318,class_2
458,324,0.474461,class_2
884,329,0.501807,class_2
101,333,0.445255,class_2
978,328,0.372155,class_2
389,338,0.402203,class_2
258,339,0.408216,class_2
445,391,0.539656,class_2
956,375,0.644007,class_2
18,354,0.489121,class_2
281,361,0.42766,class_2
738,364,0.413039,class_2
773,366,0.396836,class_2
139,377,0.428706,class_2
197,375,0.376359,class_2
587,379,0.451463,class_2
622,377,0.383577,class_2
835,382,0.565761,class_2
769,383,0.443866,class_2
193,390,0.380508,class_2
284,391,0.385551,class_2
642,390,0.351089,class_2
917,404,0.493157,class_2
645,404,0.430323,class_2
822,404,0.402829,class_2
504,409,0.513444,class_2
871,413,0.517081,class_2
433,409,0.375566,class_2
775,455,0.516724,class_2
825,440,0.493879,class_2
630,428,0.357332,class_2
983,432,0.485341,class_2
492,434,0.35357,class_2
483,439,0.472788,class_2
442,441,0.397439,class_2
588,442,0.355098,class_2
302,448,0.360627,class_2
340,464,0.42226,class_2
484,471,0.502294,class_2
439,543,0.707863,class_2
813,461,0.377805,class_2
862,462,0.377863,class_2
164,477,0.433383,class_2
286,476,0.375576,class_2
398,479,0.537541,class_2
809,481,0.426212,class_2
351,486,0.520002,class_2
280,492,0.396224,class_2
396,492,0.354329,class_2
82,494,0.373638,class_2
787,498,0.391606,class_2
976,496,0.359678,class_2
501,517,0.482388,class_2
816,501,0.362396,class_2
284,505,0.378479,class_2
818,520,0.421389,class_2
291,524,0.45082,class_2
946,518,0.359954,class_2
773,529,0.415698,class_2
940,536,0.360781,class_2
730,551,0.562931,class_2
802,568,0.46617,class_2
525,563,0.466163,class_2
565,559,0.393644,class_2
808,558,0.35678,class_2
342,569,0.459356,class_2
496,563,0.361664,class_2
80,575,0.3972,class_2
735,577,0.479536,class_2
376,580,0.416518,class_2
511,582,0.39871,class_2
565,587,0.429609,class_2
248,595,0.429907,class_2
408,604,0.480538,class_2
485,623,0.507241,class_2
827,605,0.477967,class_2
366,604,0.359003,class_2
554,611,0.397183,class_2
300,632,0.518094,class_2
410,628,0.375913,class_2
347,630,0.403328,class_2
690,633,0.356396,class_2
735,638,0.468793,class_2
836,639,0.361576,class_2
828,648,0.389964,class_2
795,661,0.48265,class_2
434,651,0.356903,class_2
442,656,0.394803,class_2
512,656,0.37995,class_2
393,666,0.461273,class_2
428,669,0.363206,class_2
693,671,0.369089,class_2
245,677,0.435231,class_2
560,677,0.412528,class_2
416,701,0.636419,class_2
815,685,0.479858,class_2
990,684,0.352678,class_2
702,697,0.557163,class_2
562,692,0.36663,class_2
390,702,0.446384,class_2
735,722,0.437761,class_2
850,722,0.506446,class_2
490,718,0.397693,class_2
385,727,0.485243,class_2
774,728,0.390915,class_2
809,728,0.405117,class_2
416,730,0.351471,class_2
496,730,0.354721,class_2
589,736,0.499118,class_2
298,741,0.396559,class_2
374,784,0.638379,class_2
773,744,0.420571,class_2
875,744,0.424241,class_2
640,746,0.431991,class_2
412,759,0.539396,class_2
490,750,0.35335,class_2
598,752,0.409502,class_2
738,754,0.370802,class_2
258,757,0.470066,class_2
291,757,0.380601,class_2
778,764,0.504402,class_2
603,777,0.485201,class_2
517,776,0.579403,class_2
174,768,0.362769,class_2
452,770,0.403132,class_2
909,792,0.616409,class_2
242,796,0.616777,class_2
872,772,0.362548,class_2
912,774,0.367232,class_2
879,776,0.398488,class_2
82,779,0.369229,class_2
462,796,0.492601,class_2
751,791,0.370913,class_2
335,799,0.372136,class_2
607,808,0.402398,class_2
618,806,0.37051,class_2
755,808,0.399723,class_2
470,810,0.356076,class_2
771,817,0.434671,class_2
919,819,0.416749,class_2
745,824,0.387668,class_2
618,827,0.429539,class_2
702,823,0.368074,class_2
243,824,0.36874,class_2
354,861,0.58383,class_2
495,833,0.513317,class_2
405,836,0.432508,class_2
939,836,0.497733,class_2
794,855,0.53895,class_2
191,839,0.456564,class_2
534,838,0.36491,class_2
618,842,0.356542,class_2
318,848,0.353453,class_2
696,859,0.409083,class_2
143,864,0.479879,class_2
424,861,0.381907,class_2
123,864,0.412065,class_2
230,873,0.457706,class_2
76,878,0.35146,class_2
300,881,0.427318,class_2
752,884,0.527001,class_2
142,885,0.433282,class_2
112,884,0.354757,class_2
668,919,0.509318,class_2
893,890,0.482388,class_2
290,938,0.546755,class_2
598,893,0.438216,class_2
180,901,0.510646,class_2
750,899,0.3584,class_2
758,912,0.47572,class_2
387,915,0.472597,class_2
43,915,0.465562,class_2
736,921,0.453792,class_2
606,915,0.376508,class_2
510,922,0.399162,class_2
993,926,0.48441,class_2
412,940,0.467482,class_2
195,978,0.727266,class_2
490,953,0.370111,class_2
680,984,0.495564,class_2
28,986,0.541063,class_2
245,958,0.374648,class_2
993,968,0.487675,class_2
158,969,0.399592,class_2
370,979,0.496251,class_2
732,978,0.418659,class_2
467,987,0.433295,class_2
137,999,0.438164,class_2
702,986,0.355177,class_2
378,997,0.448295,class_2
830,1003,0.433517,class_2
191,18,0.463526,class_2
577,28,0.425314,class_2
869,24,0.524941,class_2
901,16,0.36637,class_2
911,17,0.384486,class_2
979,43,0.57941,class_2
201,41,0.537841,class_2
717,32,0.374534,class_2
158,36,0.352647,class_2
714,47,0.42282,class_2
871,61,0.429849,class_2
753,67,0.388134,class_2
903,71,0.386039,class_2
991,86,0.571272,class_2
668,83,0.384723,class_2
761,97,0.374391,class_2
47,103,0.382688,class_2
432,106,0.387375,class_2
698,105,0.352023,class_2
668,107,0.385463,class_2
700,128,0.441076,class_2
534,123,0.353873,class_2
416,126,0.376675,class_2
38,128,0.394418,class_2
672,130,0.352399,class_2
674,137,0.352347,class_2
755,141,0.420131,class_2
428,148,0.410495,class_2
55,155,0.384966,class_2
674,155,0.355639,class_2
744,166,0.376938,class_2
675,167,0.36578,class_2
307,186,0.360952,class_2
439,199,0.401732,class_2
750,191,0.444591,class_2
991,194,0.352048,class_2
893,216,0.444821,class_2
986,214,0.379616,class_2
125,242,0.403295,class_2
752,246,0.353203,class_2
893,268,0.471832,class_2
939,313,0.56929,class_2
259,273,0.376348,class_2
905,294,0.446395,class_2
665,324,0.384249,class_2
674,343,0.36389,class_2
667,360,0.476915,class_2
280,367,0.418627,class_2
288,377,0.384141,class_2
655,378,0.441837,class_2
936,380,0.355485,class_2
896,416,0.504876,class_2
722,403,0.354934,class_2
130,415,0.368561,class_2
633,426,0.406535,class_2
836,431,0.500964,class_2
80,425,0.368634,class_2
978,426,0.384062,class_2
982,440,0.361479,class_2
906,448,0.358956,class_2
630,454,0.396758,class_2
811,459,0.49245,class_2
871,473,0.408804,class_2
634,473,0.367882,class_2
865,486,0.388122,class_2
876,486,0.371498,class_2
453,495,0.422373,class_2
830,495,0.386984,class_2
362,509,0.361208,class_2
486,512,0.365101,class_2
803,525,0.434538,class_2
436,526,0.402917,class_2
837,534,0.393131,class_2
