@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
362,196,0.613593,class_0
581,200,0.545745,class_0
386,398,0.63271,class_0
558,146,0.487125,class_0
169,610,0.45505,class_0
95,286,0.570148,class_0
134,276,0.535158,class_0
709,35,0.61513,class_0
134,440,0.521152,class_0
591,270,0.474946,class_0
482,493,0.537805,class_0
464,565,0.609077,class_0
92,508,0.355007,class_0
188,434,0.459088,class_0
758,754,0.600221,class_0
976,901,0.448307,class_0
208,305,0.441085,class_0
796,353,0.358507,class_0
494,539,0.385107,class_0
182,305,0.357931,class_0
321,396,0.397312,class_0
622,314,0.615368,class_0
519,211,0.538475,class_0
609,200,0.571718,class_0
637,227,0.523489,class_0
526,391,0.634872,class_0
469,578,0.566197,class_0
458,628,0.709335,class_0
336,658,0.611493,class_0
80,535,0.473397,class_0
310,580,0.534833,class_0
675,308,0.586203,class_0
816,243,0.491257,class_0
727,185,0.657283,class_0
763,108,0.527289,class_0
800,491,0.547776,class_0
682,534,0.560919,class_0
696,589,0.563811,class_0
673,690,0.620364,class_0
724,662,0.540554,class_0
682,803,0.626846,class_0
569,770,0.609002,class_0
591,853,0.543872,class_0
444,981,0.646995,class_0
626,724,0.711935,class_0
534,878,0.554637,class_0
499,880,0.598829,class_0
238,141,0.646285,class_0
62,194,0.46607,class_0
398,116,0.563195,class_0
679,351,0.382159,class_0
953,741,0.576843,class_0
492,63,0.694425,class_1
481,37,0.670119,class_1
439,22,0.686823,class_1
854,118,0.359897,class_1
169,542,0.439875,class_1
136,348,0.501754,class_1
249,690,0.379492,class_1
218,173,0.385905,class_1
131,318,0.395692,class_1
232,243,0.516451,class_1
242,125,0.477444,class_1
947,129,0.472337,class_1
712,250,0.576936,class_1
323,380,0.610487,class_1
741,225,0.52042,class_1
354,608,0.500295,class_1
216,917,0.497609,class_1
927,845,0.664568,class_1
927,845,0.664568,class_1
898,817,0.3609,class_1
330,30,0.593929,class_2
528,16,0.444386,class_2
769,18,0.421425,class_2
92,21,0.400233,class_2
250,27,0.521637,class_2
824,23,0.370535,class_2
1005,25,0.372541,class_2
567,33,0.489996,class_2
515,33,0.562379,class_2
826,30,0.35079,class_2
919,31,0.388173,class_2
771,56,0.575084,class_2
825,43,0.442048,class_2
291,46,0.428733,class_2
343,53,0.475748,class_2
948,52,0.457144,class_2
382,58,0.618961,class_2
548,52,0.363965,class_2
882,94,0.5328,class_2
617,61,0.3995,class_2
989,101,0.553272,class_2
815,66,0.604278,class_2
312,76,0.426876,class_2
202,91,0.548142,class_2
