@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1}

@data
2,1,0,class_0
2,1,2,class_0
2,1,4,class_0
2,1,5,class_0
2,1,6,class_0
2,1,8,class_0
1,1,2,class_0
1,1,4,class_0
1,1,5,class_0
1,1,7,class_0
1,1,11,class_0
4,1,2,class_0
4,1,4,class_0
4,1,5,class_0
4,1,6,class_0
4,1,7,class_0
3,0,0,class_0
3,0,1,class_0
3,0,2,class_0
3,0,4,class_0
3,0,6,class_0
3,0,7,class_0
8,0,1,class_0
8,0,2,class_0
8,0,4,class_0
8,0,5,class_0
8,0,6,class_0
8,0,7,class_0
8,0,8,class_0
8,0,10,class_0
6,0,0,class_0
6,0,2,class_0
6,0,4,class_0
6,0,5,class_0
6,0,6,class_0
6,0,7,class_0
6,0,8,class_0
9,0,0,class_0
9,0,1,class_0
9,0,2,class_0
9,0,4,class_0
9,0,5,class_0
9,0,7,class_0
9,0,8,class_0
0,0,0,class_0
0,0,2,class_0
0,0,3,class_0
0,0,4,class_0
0,0,5,class_0
0,0,7,class_0
0,0,8,class_0
5,0,0,class_0
5,0,2,class_0
5,0,4,class_0
5,0,5,class_0
5,0,6,class_0
5,0,7,class_0
5,0,8,class_0
5,0,9,class_0
7,0,0,class_0
7,0,1,class_0
7,0,2,class_0
7,0,4,class_0
7,0,5,class_0
7,0,7,class_0
7,0,8,class_0
10,0,0,class_0
10,0,2,class_0
10,0,5,class_0
10,0,6,class_0
10,0,7,class_0
2,1,1,class_1
2,1,3,class_1
2,1,7,class_1
2,1,9,class_1
2,1,10,class_1
2,1,11,class_1
1,1,0,class_1
1,1,1,class_1
1,1,3,class_1
1,1,6,class_1
1,1,8,class_1
1,1,9,class_1
1,1,10,class_1
4,1,0,class_1
4,1,1,class_1
4,1,3,class_1
4,1,8,class_1
4,1,9,class_1
4,1,10,class_1
4,1,11,class_1
3,0,3,class_1
3,0,5,class_1
3,0,8,class_1
3,0,9,class_1
3,0,10,class_1
3,0,11,class_1
8,0,0,class_1
8,0,3,class_1
8,0,9,class_1
8,0,11,class_1
6,0,1,class_1
6,0,3,class_1
6,0,9,class_1
6,0,10,class_1
6,0,11,class_1
9,0,3,class_1
9,0,6,class_1
9,0,9,class_1
9,0,10,class_1
9,0,11,class_1
0,0,1,class_1
0,0,6,class_1
0,0,9,class_1
0,0,10,class_1
0,0,11,class_1
5,0,1,class_1
5,0,3,class_1
5,0,10,class_1
5,0,11,class_1
7,0,3,class_1
7,0,6,class_1
7,0,9,class_1
7,0,10,class_1
7,0,11,class_1
10,0,1,class_1
10,0,3,class_1
10,0,4,class_1
10,0,8,class_1
10,0,9,class_1
10,0,10,class_1
10,0,11,class_1
