@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1}

@data
1,0.057,0,class_0
2,0.064,0,class_0
3,0.064,0,class_0
4,0.066,1,class_0
5,0.462,0,class_0
6,0.086,0,class_0
7,0.114,0,class_0
8,0.117,0,class_0
9,0.118,0,class_0
10,0.119,0,class_0
11,0.126,0,class_0
12,0.231,1,class_0
13,0.261,1,class_0
14,0.211,1,class_0
15,0.216,1,class_0
16,0.218,0,class_0
17,0.648,1,class_0
18,0.143,0,class_0
19,0.144,2,class_0
20,0.21,1,class_0
21,0.244,0,class_0
22,0.53,3,class_0
23,0.796,2,class_0
24,1.622,4,class_0
25,0.561,2,class_0
26,0.762,0,class_0
27,1.222,1,class_0
28,0.513,4,class_0
29,0.532,0,class_0
30,0.936,1,class_0
31,0.503,1,class_0
32,0.564,0,class_0
33,0.572,2,class_0
34,0.583,0,class_0
35,0.722,0,class_0
36,0.771,2,class_0
37,1.873,4,class_0
38,0.532,0,class_0
39,0.584,0,class_0
40,0.672,2,class_0
41,0.722,1,class_0
42,0.904,1,class_0
43,1.236,0,class_0
44,0.95,0,class_0
45,1.405,1,class_0
46,0.776,3,class_0
47,1.013,0,class_0
48,0.739,0,class_0
49,1.77,1,class_0
50,0.821,0,class_0
51,1.115,2,class_0
52,1.164,3,class_0
53,1.164,0,class_0
54,1.303,0,class_0
55,1.774,3,class_0
56,3.585,1,class_0
57,1.193,1,class_0
58,1.213,1,class_0
59,1.232,1,class_0
60,1.517,4,class_0
61,1.52,3,class_0
62,1.862,3,class_0
63,1.888,1,class_0
64,1.247,0,class_0
65,1.381,2,class_0
66,1.643,2,class_0
67,1.66,4,class_0
68,1.827,4,class_0
69,1.486,3,class_0
70,1.593,2,class_0
71,2.265,4,class_0
72,1.524,1,class_0
73,1.759,3,class_0
74,1.309,0,class_0
75,1.529,4,class_0
76,1.677,1,class_0
77,1.654,2,class_0
78,1.785,3,class_0
79,1.979,4,class_0
80,1.767,4,class_0
81,2.465,2,class_0
82,1.75,2,class_0
83,2.458,4,class_0
84,2.383,2,class_1
85,2.717,3,class_1
86,2.282,0,class_1
87,2.115,0,class_1
88,2.852,2,class_1
89,2.856,5,class_1
90,3.174,5,class_1
91,2.369,1,class_1
92,2.557,1,class_1
93,3.859,3,class_1
94,2.641,1,class_1
95,2.741,1,class_1
96,3.055,3,class_1
97,3.513,1,class_1
98,2.728,2,class_1
99,3.354,6,class_1
100,3.814,0,class_1
101,4.014,2,class_1
102,2.612,2,class_1
103,2.815,1,class_1
104,4.294,2,class_1
105,3.45,8,class_1
106,3.628,6,class_1
107,4.219,1,class_1
108,3.932,6,class_1
109,4.082,4,class_1
110,4.203,1,class_1
111,4.022,3,class_1
112,4.636,5,class_1
113,5.571,2,class_1
114,6.436,4,class_1
115,5.344,3,class_1
116,4.445,4,class_1
117,4.705,5,class_1
118,5.039,2,class_1
119,6.043,6,class_1
120,5.121,8,class_1
121,11.26,5,class_1
122,5.789,0,class_1
123,6.044,6,class_1
124,5.569,8,class_1
125,6.13,7,class_1
126,6.249,3,class_1
127,7.002,3,class_1
128,7.851,9,class_1
129,9.573,7,class_1
130,12.05,18,class_1
131,12.131,17,class_1
