@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
291,802,0.532117,class_0
234,657,0.622671,class_0
332,697,0.445459,class_0
352,772,0.524428,class_0
41,808,0.750236,class_0
372,891,0.510669,class_0
447,951,0.70501,class_0
364,974,0.690813,class_0
369,915,0.542358,class_0
196,430,0.506206,class_0
45,308,0.436962,class_0
269,746,0.730848,class_0
752,586,0.560157,class_0
731,223,0.602534,class_0
194,297,0.681858,class_0
306,491,0.548601,class_0
378,402,0.512789,class_0
115,384,0.68761,class_0
447,454,0.537836,class_0
230,538,0.649889,class_0
405,620,0.755161,class_0
476,646,0.443484,class_0
405,709,0.580824,class_0
327,722,0.60331,class_0
837,647,0.452696,class_0
930,325,0.591158,class_0
957,304,0.434228,class_0
852,209,0.501653,class_0
53,212,0.663765,class_0
237,472,0.70953,class_0
370,712,0.534257,class_0
418,718,0.733047,class_0
321,875,0.674888,class_0
150,830,0.762225,class_0
291,802,0.532117,class_0
234,657,0.622671,class_0
332,697,0.445459,class_0
352,772,0.524428,class_0
41,808,0.750236,class_0
372,891,0.510669,class_0
447,951,0.70501,class_0
364,974,0.690813,class_0
369,915,0.542358,class_0
196,430,0.506206,class_0
45,308,0.436962,class_0
269,746,0.730848,class_0
752,586,0.560157,class_0
731,223,0.602534,class_0
194,297,0.681858,class_0
306,491,0.548601,class_0
378,402,0.512789,class_0
115,384,0.68761,class_0
447,454,0.537836,class_0
230,538,0.649889,class_0
405,620,0.755161,class_0
476,646,0.443484,class_0
405,709,0.580824,class_0
327,722,0.60331,class_0
837,647,0.452696,class_0
930,325,0.591158,class_0
957,304,0.434228,class_0
852,209,0.501653,class_0
53,212,0.663765,class_0
237,472,0.70953,class_0
370,712,0.534257,class_0
418,718,0.733047,class_0
321,875,0.674888,class_0
150,830,0.762225,class_0
359,957,0.446559,class_1
350,726,0.690291,class_1
484,710,0.615204,class_1
547,974,0.697806,class_1
535,812,0.507639,class_1
945,841,0.647829,class_1
805,574,0.716553,class_1
392,438,0.729323,class_1
275,627,0.602559,class_1
465,953,0.599126,class_1
918,437,0.506252,class_1
939,183,0.642392,class_1
701,79,0.489896,class_1
170,268,0.728858,class_1
349,434,0.646764,class_1
391,426,0.584914,class_1
293,586,0.747849,class_1
521,807,0.699062,class_1
535,834,0.688642,class_1
808,776,0.603113,class_1
817,586,0.610643,class_1
774,631,0.742706,class_1
880,452,0.584743,class_1
690,66,0.506974,class_1
76,349,0.549526,class_1
323,708,0.641458,class_1
297,714,0.605356,class_1
534,857,0.491993,class_1
713,937,0.506461,class_1
359,957,0.446559,class_1
350,726,0.690291,class_1
484,710,0.615204,class_1
547,974,0.697806,class_1
535,812,0.507639,class_1
945,841,0.647829,class_1
805,574,0.716553,class_1
392,438,0.729323,class_1
275,627,0.602559,class_1
465,953,0.599126,class_1
918,437,0.506252,class_1
939,183,0.642392,class_1
701,79,0.489896,class_1
170,268,0.728858,class_1
349,434,0.646764,class_1
391,426,0.584914,class_1
293,586,0.747849,class_1
521,807,0.699062,class_1
535,834,0.688642,class_1
808,776,0.603113,class_1
817,586,0.610643,class_1
774,631,0.742706,class_1
880,452,0.584743,class_1
690,66,0.506974,class_1
76,349,0.549526,class_1
323,708,0.641458,class_1
297,714,0.605356,class_1
534,857,0.491993,class_1
713,937,0.506461,class_1
230,812,0.605478,class_2
166,617,0.535437,class_2
968,857,0.692915,class_2
679,631,0.38592,class_2
399,800,0.526573,class_2
423,801,0.565384,class_2
358,679,0.558062,class_2
255,721,0.458401,class_2
479,873,0.547562,class_2
238,268,0.586772,class_2
267,51,0.521446,class_2
148,113,0.530835,class_2
463,354,0.430358,class_2
692,812,0.684823,class_2
975,789,0.64628,class_2
860,596,0.606021,class_2
932,448,0.538373,class_2
709,382,0.659433,class_2
784,292,0.690505,class_2
306,303,0.474132,class_2
648,108,0.601777,class_2
697,181,0.581531,class_2
125,829,0.699488,class_2
227,916,0.599626,class_2
663,842,0.531232,class_2
883,673,0.746275,class_2
966,613,0.698322,class_2
548,476,0.636611,class_2
880,362,0.694405,class_2
635,323,0.719877,class_2
671,350,0.465821,class_2
962,261,0.600674,class_2
806,303,0.491531,class_2
524,550,0.454242,class_2
56,444,0.687869,class_2
447,261,0.559147,class_2
364,944,0.54246,class_2
282,996,0.547678,class_2
508,945,0.480126,class_2
570,847,0.661615,class_2
927,872,0.52161,class_2
710,118,0.694302,class_2
549,477,0.52788,class_2
230,812,0.605478,class_2
166,617,0.535437,class_2
968,857,0.692915,class_2
679,631,0.38592,class_2
399,800,0.526573,class_2
423,801,0.565384,class_2
358,679,0.558062,class_2
255,721,0.458401,class_2
479,873,0.547562,class_2
238,268,0.586772,class_2
267,51,0.521446,class_2
148,113,0.530835,class_2
463,354,0.430358,class_2
692,812,0.684823,class_2
975,789,0.64628,class_2
860,596,0.606021,class_2
932,448,0.538373,class_2
709,382,0.659433,class_2
784,292,0.690505,class_2
306,303,0.474132,class_2
648,108,0.601777,class_2
697,181,0.581531,class_2
125,829,0.699488,class_2
227,916,0.599626,class_2
663,842,0.531232,class_2
883,673,0.746275,class_2
966,613,0.698322,class_2
548,476,0.636611,class_2
880,362,0.694405,class_2
635,323,0.719877,class_2
671,350,0.465821,class_2
962,261,0.600674,class_2
806,303,0.491531,class_2
524,550,0.454242,class_2
56,444,0.687869,class_2
447,261,0.559147,class_2
364,944,0.54246,class_2
282,996,0.547678,class_2
508,945,0.480126,class_2
570,847,0.661615,class_2
927,872,0.52161,class_2
710,118,0.694302,class_2
549,477,0.52788,class_2
82,622,0.661527,class_3
118,654,0.608957,class_3
128,814,0.7106,class_3
464,795,0.657085,class_3
978,132,0.682444,class_3
360,101,0.599953,class_3
33,383,0.695568,class_3
562,645,0.506069,class_3
731,759,0.606026,class_3
678,456,0.616266,class_3
800,314,0.569425,class_3
643,412,0.494404,class_3
478,472,0.662973,class_3
545,286,0.595369,class_3
91,456,0.656382,class_3
390,504,0.621347,class_3
160,565,0.728262,class_3
83,429,0.611627,class_3
111,512,0.642642,class_3
150,498,0.378594,class_3
262,662,0.688559,class_3
240,679,0.63688,class_3
220,733,0.606016,class_3
27,831,0.655244,class_3
393,850,0.587577,class_3
373,761,0.419035,class_3
472,734,0.627465,class_3
537,772,0.518514,class_3
854,959,0.670382,class_3
870,829,0.527717,class_3
729,796,0.699521,class_3
1000,1003,0.522704,class_3
815,716,0.464372,class_3
642,436,0.561179,class_3
740,510,0.704829,class_3
732,368,0.772831,class_3
601,304,0.769309,class_3
623,231,0.625969,class_3
363,955,0.479227,class_3
212,398,0.722441,class_3
195,381,0.433022,class_3
97,487,0.758979,class_3
447,837,0.580951,class_3
595,509,0.694231,class_3
82,622,0.661527,class_3
118,654,0.608957,class_3
128,814,0.7106,class_3
464,795,0.657085,class_3
978,132,0.682444,class_3
360,101,0.599953,class_3
33,383,0.695568,class_3
562,645,0.506069,class_3
731,759,0.606026,class_3
678,456,0.616266,class_3
800,314,0.569425,class_3
643,412,0.494404,class_3
478,472,0.662973,class_3
545,286,0.595369,class_3
91,456,0.656382,class_3
390,504,0.621347,class_3
160,565,0.728262,class_3
83,429,0.611627,class_3
111,512,0.642642,class_3
150,498,0.378594,class_3
262,662,0.688559,class_3
240,679,0.63688,class_3
220,733,0.606016,class_3
27,831,0.655244,class_3
393,850,0.587577,class_3
373,761,0.419035,class_3
472,734,0.627465,class_3
537,772,0.518514,class_3
854,959,0.670382,class_3
870,829,0.527717,class_3
729,796,0.699521,class_3
1000,1003,0.522704,class_3
815,716,0.464372,class_3
642,436,0.561179,class_3
740,510,0.704829,class_3
732,368,0.772831,class_3
601,304,0.769309,class_3
623,231,0.625969,class_3
363,955,0.479227,class_3
212,398,0.722441,class_3
195,381,0.433022,class_3
97,487,0.758979,class_3
447,837,0.580951,class_3
595,509,0.694231,class_3
278,16,0.384472,class_4
386,17,0.387792,class_4
411,19,0.436546,class_4
517,17,0.361634,class_4
491,35,0.473706,class_4
571,21,0.44284,class_4
600,19,0.390131,class_4
150,20,0.364166,class_4
235,23,0.38651,class_4
678,24,0.361322,class_4
828,22,0.35295,class_4
978,24,0.381981,class_4
28,28,0.379467,class_4
910,24,0.370734,class_4
64,28,0.396097,class_4
851,29,0.439626,class_4
921,30,0.402946,class_4
456,34,0.36476,class_4
76,37,0.380603,class_4
421,45,0.393083,class_4
321,47,0.417686,class_4
51,48,0.490269,class_4
180,45,0.377272,class_4
622,46,0.35951,class_4
904,48,0.356699,class_4
279,52,0.374569,class_4
599,56,0.434804,class_4
957,53,0.393089,class_4
371,55,0.404636,class_4
860,55,0.359316,class_4
386,58,0.406303,class_4
973,59,0.384712,class_4
991,62,0.404488,class_4
348,65,0.403831,class_4
222,69,0.396435,class_4
436,66,0.361307,class_4
529,69,0.427704,class_4
275,78,0.447412,class_4
443,77,0.376147,class_4
714,80,0.390144,class_4
868,80,0.453973,class_4
93,85,0.448192,class_4
401,91,0.479827,class_4
545,89,0.507229,class_4
368,88,0.454652,class_4
458,90,0.389217,class_4
660,88,0.354018,class_4
825,88,0.360242,class_4
429,97,0.494152,class_4
736,104,0.423408,class_4
768,96,0.398319,class_4
904,101,0.37841,class_4
698,129,0.46224,class_4
162,111,0.391331,class_4
618,109,0.382558,class_4
21,113,0.393653,class_4
432,129,0.529306,class_4
532,114,0.355827,class_4
826,116,0.359497,class_4
641,121,0.39398,class_4
476,122,0.366242,class_4
179,129,0.378418,class_4
761,130,0.393698,class_4
82,131,0.417561,class_4
213,131,0.389335,class_4
850,129,0.394739,class_4
634,131,0.360449,class_4
302,139,0.36942,class_4
521,146,0.462975,class_4
407,147,0.431267,class_4
827,149,0.425118,class_4
168,158,0.408684,class_4
203,161,0.508376,class_4
453,159,0.486022,class_4
45,164,0.473134,class_4
109,165,0.472597,class_4
414,161,0.372546,class_4
795,164,0.441398,class_4
673,164,0.402448,class_4
734,171,0.443759,class_4
421,178,0.48523,class_4
504,176,0.368291,class_4
129,179,0.371565,class_4
222,186,0.565866,class_4
490,206,0.426895,class_4
259,182,0.364441,class_4
606,187,0.395334,class_4
822,183,0.366917,class_4
514,190,0.371634,class_4
551,187,0.403394,class_4
31,192,0.378255,class_4
272,194,0.42179,class_4
832,192,0.364162,class_4
906,194,0.427606,class_4
814,205,0.463748,class_4
307,197,0.386753,class_4
66,202,0.37245,class_4
151,202,0.35681,class_4
176,202,0.359615,class_4
553,203,0.35733,class_4
888,209,0.440336,class_4
756,205,0.363995,class_4
620,209,0.386424,class_4
934,212,0.439851,class_4
257,219,0.464026,class_4
328,217,0.473392,class_4
852,214,0.357896,class_4
632,237,0.405009,class_4
413,232,0.546474,class_4
365,229,0.464664,class_4
665,229,0.451524,class_4
970,236,0.453769,class_4
298,228,0.42584,class_4
910,226,0.356638,class_4
206,232,0.397664,class_4
242,237,0.397058,class_4
739,234,0.377658,class_4
324,237,0.372625,class_4
840,236,0.351445,class_4
162,241,0.367089,class_4
790,240,0.366652,class_4
364,245,0.407111,class_4
886,247,0.394867,class_4
176,259,0.453196,class_4
491,250,0.389101,class_4
951,283,0.454213,class_4
58,257,0.386707,class_4
421,257,0.384891,class_4
278,264,0.36537,class_4
337,264,0.434845,class_4
869,262,0.382411,class_4
131,263,0.373024,class_4
906,270,0.414092,class_4
440,271,0.437927,class_4
653,267,0.406605,class_4
508,281,0.468374,class_4
242,272,0.429597,class_4
400,280,0.455483,class_4
564,275,0.377549,class_4
55,281,0.411652,class_4
299,287,0.393115,class_4
864,286,0.358465,class_4
37,292,0.408957,class_4
74,296,0.389815,class_4
140,294,0.414916,class_4
564,302,0.394958,class_4
365,299,0.425386,class_4
678,296,0.350519,class_4
884,307,0.429395,class_4
47,309,0.357702,class_4
320,313,0.446532,class_4
689,310,0.382575,class_4
765,314,0.412175,class_4
143,312,0.405158,class_4
463,317,0.419334,class_4
244,316,0.36359,class_4
84,324,0.434544,class_4
392,327,0.451617,class_4
516,322,0.359732,class_4
116,333,0.427567,class_4
160,327,0.390364,class_4
998,335,0.396233,class_4
428,329,0.368469,class_4
773,329,0.365508,class_4
588,341,0.4148,class_4
711,341,0.429509,class_4
280,342,0.44505,class_4
403,350,0.478504,class_4
748,340,0.38255,class_4
318,356,0.403824,class_4
530,353,0.401417,class_4
791,352,0.404354,class_4
903,360,0.420191,class_4
211,368,0.43023,class_4
603,368,0.411053,class_4
359,371,0.428718,class_4
28,371,0.381023,class_4
177,368,0.375284,class_4
438,372,0.352146,class_4
338,375,0.367547,class_4
397,397,0.588255,class_4
808,376,0.356459,class_4
920,386,0.41765,class_4
615,389,0.430261,class_4
742,390,0.3563,class_4
258,394,0.360706,class_4
550,397,0.409314,class_4
870,406,0.35539,class_4
276,413,0.450795,class_4
456,415,0.43113,class_4
930,410,0.359152,class_4
42,430,0.50614,class_4
204,417,0.481549,class_4
838,412,0.353438,class_4
558,417,0.427341,class_4
648,436,0.461053,class_4
874,414,0.359823,class_4
610,420,0.365954,class_4
764,424,0.439011,class_4
293,425,0.387069,class_4
858,440,0.408201,class_4
885,434,0.382292,class_4
248,445,0.43195,class_4
361,438,0.363672,class_4
487,438,0.367049,class_4
621,442,0.378752,class_4
598,458,0.441699,class_4
342,449,0.381487,class_4
425,456,0.41739,class_4
80,463,0.543387,class_4
634,464,0.418559,class_4
756,472,0.46442,class_4
277,480,0.529274,class_4
320,480,0.499651,class_4
354,471,0.407751,class_4
409,483,0.5545,class_4
716,470,0.376838,class_4
445,471,0.356417,class_4
114,494,0.489672,class_4
942,481,0.370004,class_4
918,485,0.387798,class_4
515,494,0.580403,class_4
678,490,0.458626,class_4
467,491,0.409355,class_4
633,503,0.443125,class_4
246,491,0.368699,class_4
332,504,0.461358,class_4
906,506,0.441874,class_4
211,505,0.421807,class_4
596,503,0.371397,class_4
842,506,0.388194,class_4
272,510,0.363377,class_4
938,510,0.354668,class_4
18,517,0.664301,class_4
562,528,0.478528,class_4
452,540,0.451385,class_4
530,518,0.364032,class_4
944,518,0.355295,class_4
198,523,0.449235,class_4
86,523,0.471905,class_4
622,546,0.45744,class_4
255,538,0.563275,class_4
933,542,0.468849,class_4
760,536,0.410717,class_4
522,536,0.425344,class_4
210,539,0.411803,class_4
655,540,0.367331,class_4
173,542,0.379316,class_4
728,549,0.440847,class_4
329,552,0.429204,class_4
74,554,0.362475,class_4
165,561,0.491244,class_4
508,571,0.518776,class_4
550,563,0.368664,class_4
586,566,0.457021,class_4
685,577,0.410187,class_4
140,579,0.545265,class_4
198,568,0.368877,class_4
991,577,0.374834,class_4
375,582,0.381878,class_4
606,586,0.37213,class_4
710,582,0.390619,class_4
273,582,0.378221,class_4
649,587,0.403568,class_4
764,583,0.360136,class_4
29,585,0.372474,class_4
767,591,0.354066,class_4
43,594,0.384385,class_4
99,594,0.380105,class_4
392,597,0.366245,class_4
338,605,0.373968,class_4
410,611,0.4467,class_4
676,607,0.374718,class_4
707,609,0.373039,class_4
776,613,0.417042,class_4
552,621,0.467829,class_4
632,615,0.427637,class_4
273,618,0.525729,class_4
357,617,0.374071,class_4
726,628,0.396311,class_4
429,626,0.52072,class_4
780,622,0.363276,class_4
651,627,0.447546,class_4
131,634,0.403437,class_4
452,639,0.412138,class_4
85,638,0.390967,class_4
568,641,0.418881,class_4
284,645,0.379803,class_4
860,646,0.376103,class_4
686,648,0.363916,class_4
664,650,0.351304,class_4
926,678,0.491889,class_4
598,658,0.406906,class_4
780,656,0.398655,class_4
445,659,0.457667,class_4
366,658,0.351085,class_4
19,666,0.629455,class_4
703,705,0.51511,class_4
76,667,0.354244,class_4
38,672,0.352289,class_4
713,682,0.404198,class_4
270,687,0.438872,class_4
554,687,0.478013,class_4
99,691,0.485182,class_4
762,695,0.436513,class_4
794,688,0.368137,class_4
487,690,0.361219,class_4
28,691,0.379729,class_4
989,708,0.45998,class_4
628,701,0.400499,class_4
730,702,0.41573,class_4
840,702,0.356389,class_4
36,705,0.36437,class_4
183,711,0.558952,class_4
116,710,0.392957,class_4
224,708,0.354917,class_4
554,708,0.35932,class_4
638,717,0.44576,class_4
814,714,0.39055,class_4
46,725,0.419026,class_4
570,721,0.415069,class_4
290,720,0.351541,class_4
941,724,0.39835,class_4
117,727,0.464718,class_4
426,724,0.402373,class_4
540,724,0.437981,class_4
221,730,0.363023,class_4
646,731,0.371347,class_4
825,732,0.433872,class_4
432,734,0.411442,class_4
946,741,0.360695,class_4
971,747,0.405172,class_4
38,761,0.579741,class_4
74,749,0.36263,class_4
789,764,0.408301,class_4
283,751,0.355136,class_4
658,752,0.409038,class_4
133,758,0.398533,class_4
854,762,0.42964,class_4
576,761,0.414477,class_4
665,761,0.418802,class_4
139,773,0.42088,class_4
493,774,0.532445,class_4
698,778,0.420217,class_4
84,778,0.35004,class_4
638,797,0.45969,class_4
598,792,0.371675,class_4
152,794,0.35255,class_4
999,799,0.411022,class_4
730,804,0.44966,class_4
324,806,0.515347,class_4
964,802,0.350013,class_4
192,822,0.552651,class_4
507,821,0.399872,class_4
746,826,0.443871,class_4
796,826,0.409184,class_4
821,825,0.351684,class_4
856,824,0.354843,class_4
919,830,0.388444,class_4
984,825,0.381353,class_4
573,836,0.668269,class_4
553,838,0.393221,class_4
423,853,0.506654,class_4
18,861,0.702369,class_4
576,859,0.368014,class_4
152,862,0.353405,class_4
903,863,0.374375,class_4
837,871,0.391282,class_4
50,875,0.404135,class_4
891,881,0.411746,class_4
257,886,0.604085,class_4
148,881,0.40389,class_4
935,898,0.46619,class_4
319,903,0.40859,class_4
560,902,0.653716,class_4
172,902,0.374806,class_4
587,906,0.659722,class_4
78,909,0.4553,class_4
148,908,0.409035,class_4
965,909,0.64451,class_4
278,912,0.548651,class_4
898,919,0.408802,class_4
431,920,0.474429,class_4
257,921,0.403181,class_4
18,927,0.366706,class_4
938,927,0.375763,class_4
685,931,0.442241,class_4
603,936,0.426959,class_4
968,935,0.357005,class_4
529,945,0.514329,class_4
29,952,0.373803,class_4
188,952,0.358484,class_4
598,958,0.488448,class_4
325,955,0.445293,class_4
980,954,0.351072,class_4
68,956,0.357669,class_4
768,956,0.36265,class_4
82,960,0.405024,class_4
938,963,0.500751,class_4
113,968,0.424291,class_4
633,971,0.427115,class_4
204,982,0.46619,class_4
335,988,0.48245,class_4
828,982,0.470315,class_4
1002,980,0.442223,class_4
266,988,0.531738,class_4
475,989,0.394871,class_4
960,989,0.377483,class_4
996,993,0.433476,class_4
300,991,0.398702,class_4
856,994,0.393851,class_4
65,996,0.387767,class_4
652,1002,0.471598,class_4
132,1003,0.378524,class_4
394,1005,0.454449,class_4
27,1003,0.426996,class_4
567,1002,0.357703,class_4
147,16,0.556777,class_4
262,17,0.361087,class_4
374,16,0.403554,class_4
508,16,0.369843,class_4
932,16,0.380649,class_4
641,19,0.399919,class_4
403,23,0.378978,class_4
