@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
428,221,0.403955,class_0
166,397,0.488407,class_0
586,735,0.685976,class_0
886,969,0.721785,class_0
744,612,0.551915,class_0
838,999,0.534975,class_0
803,611,0.598846,class_0
830,629,0.471118,class_0
705,154,0.41355,class_0
707,76,0.593229,class_0
391,937,0.473623,class_0
414,974,0.353222,class_0
155,322,0.68894,class_0
156,187,0.650271,class_0
143,379,0.611108,class_0
326,462,0.534881,class_0
393,606,0.463146,class_0
230,596,0.531807,class_0
602,474,0.354737,class_0
65,822,0.447913,class_0
997,677,0.463546,class_0
693,514,0.537995,class_0
682,530,0.583161,class_0
700,561,0.553777,class_0
99,852,0.735506,class_0
386,852,0.594994,class_0
102,785,0.628842,class_0
441,355,0.77434,class_0
195,110,0.768888,class_0
470,763,0.708414,class_0
612,656,0.466701,class_0
880,42,0.353817,class_0
564,676,0.470212,class_0
364,839,0.402635,class_0
968,708,0.486351,class_0
742,172,0.691149,class_0
732,591,0.548992,class_0
875,638,0.493303,class_0
829,512,0.467,class_0
732,591,0.548992,class_0
578,730,0.741631,class_0
286,518,0.485292,class_0
862,766,0.568224,class_0
162,522,0.593294,class_0
603,740,0.381133,class_0
746,345,0.589591,class_0
890,214,0.533926,class_0
688,985,0.389237,class_0
590,545,0.635969,class_0
439,566,0.601653,class_0
765,517,0.481298,class_0
698,482,0.383178,class_0
648,450,0.382651,class_0
545,263,0.47547,class_0
480,944,0.714261,class_0
788,344,0.574737,class_0
710,1001,0.384354,class_0
225,408,0.552802,class_0
471,310,0.512255,class_0
608,566,0.667637,class_0
623,317,0.459936,class_0
438,526,0.54939,class_0
747,219,0.749565,class_0
122,709,0.534517,class_0
246,527,0.584854,class_0
750,649,0.660711,class_0
727,600,0.584356,class_0
518,48,0.479212,class_0
526,683,0.49247,class_0
495,718,0.617088,class_0
145,697,0.562076,class_0
430,651,0.609885,class_0
350,766,0.358446,class_0
459,791,0.379442,class_0
660,917,0.37892,class_0
815,594,0.373362,class_1
957,412,0.518242,class_1
499,564,0.432403,class_1
749,557,0.455365,class_1
753,836,0.555338,class_1
646,776,0.544119,class_1
814,896,0.459918,class_1
552,137,0.489679,class_1
118,630,0.539175,class_1
99,284,0.428708,class_1
964,632,0.451611,class_1
869,628,0.381706,class_1
753,712,0.530498,class_1
43,873,0.497309,class_1
115,840,0.686747,class_1
675,500,0.461016,class_1
356,218,0.58014,class_1
335,843,0.515063,class_1
280,635,0.451632,class_1
229,649,0.434635,class_1
388,718,0.686476,class_1
641,970,0.460791,class_1
381,905,0.402781,class_1
258,706,0.517673,class_1
989,202,0.463203,class_1
971,536,0.528853,class_1
346,137,0.495689,class_1
857,518,0.479988,class_1
57,928,0.443908,class_1
179,763,0.55372,class_1
551,85,0.548007,class_1
116,539,0.38015,class_1
501,528,0.35588,class_1
179,756,0.618739,class_1
649,438,0.5075,class_1
677,719,0.505442,class_1
51,727,0.413509,class_1
19,850,0.476005,class_1
658,617,0.607647,class_1
983,660,0.538537,class_1
707,60,0.600525,class_1
950,228,0.35965,class_1
972,139,0.732222,class_1
277,46,0.616978,class_1
681,722,0.413339,class_1
588,670,0.354722,class_1
69,820,0.541956,class_1
351,912,0.59386,class_1
98,822,0.680643,class_1
29,971,0.513538,class_1
155,165,0.406797,class_1
192,309,0.682215,class_1
764,359,0.396807,class_1
850,210,0.698971,class_1
90,679,0.546561,class_1
432,452,0.596663,class_1
490,390,0.425778,class_1
608,817,0.378399,class_1
712,883,0.568417,class_1
602,731,0.561526,class_1
363,680,0.464024,class_1
676,781,0.612531,class_1
693,656,0.394249,class_1
787,412,0.376495,class_1
628,104,0.6326,class_1
859,510,0.419719,class_1
613,783,0.405256,class_1
964,148,0.638767,class_1
536,147,0.574137,class_1
663,820,0.543299,class_1
779,733,0.364123,class_1
493,550,0.41625,class_1
437,693,0.373023,class_1
486,491,0.551382,class_1
945,588,0.459961,class_1
414,805,0.546711,class_2
693,886,0.529251,class_2
107,24,0.518921,class_2
468,446,0.414477,class_2
347,647,0.460836,class_2
749,767,0.511051,class_2
277,851,0.522082,class_2
912,913,0.376422,class_2
930,912,0.358206,class_2
877,106,0.429235,class_2
731,272,0.595046,class_2
413,347,0.59937,class_2
121,48,0.383276,class_2
378,109,0.728976,class_2
958,831,0.658191,class_2
165,909,0.644375,class_2
961,889,0.695477,class_2
760,198,0.552958,class_2
980,375,0.629816,class_2
888,101,0.480457,class_2
668,29,0.608902,class_2
157,52,0.637366,class_2
372,43,0.36565,class_2
665,333,0.614173,class_2
204,504,0.507089,class_2
250,525,0.453129,class_2
785,937,0.765895,class_2
833,542,0.647393,class_2
726,265,0.476684,class_2
543,787,0.416087,class_2
533,806,0.573756,class_2
832,634,0.750943,class_2
198,51,0.422067,class_2
706,607,0.481496,class_2
767,677,0.653151,class_2
