@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
85,670,0.597241,class_0
129,275,0.508175,class_0
212,748,0.575847,class_0
362,196,0.662118,class_0
583,200,0.528885,class_0
386,397,0.69703,class_0
559,145,0.558765,class_0
169,609,0.479258,class_0
95,284,0.588388,class_0
134,275,0.588218,class_0
710,35,0.646028,class_0
369,118,0.722909,class_0
419,344,0.63398,class_0
622,174,0.65811,class_0
537,65,0.569669,class_0
694,268,0.610791,class_0
198,38,0.507675,class_0
166,87,0.66718,class_0
38,531,0.772881,class_0
43,792,0.466837,class_0
132,781,0.730014,class_0
135,224,0.573283,class_0
336,207,0.422731,class_0
102,156,0.449573,class_0
807,54,0.573729,class_0
937,736,0.605738,class_0
255,546,0.463198,class_0
27,557,0.525781,class_0
941,809,0.706477,class_0
554,943,0.556839,class_0
133,440,0.473581,class_0
591,270,0.468727,class_0
482,493,0.526919,class_0
464,564,0.580838,class_0
189,434,0.441335,class_0
758,755,0.595204,class_0
977,901,0.431045,class_0
208,305,0.437542,class_0
796,354,0.378963,class_0
494,538,0.409003,class_0
485,149,0.780022,class_0
470,473,0.680265,class_0
630,570,0.718243,class_0
515,330,0.689131,class_0
720,466,0.666875,class_0
670,566,0.741468,class_0
746,79,0.605748,class_0
684,104,0.660233,class_0
455,635,0.639658,class_0
364,918,0.578126,class_0
310,608,0.550959,class_0
259,527,0.613856,class_0
227,947,0.495053,class_0
309,839,0.574546,class_0
191,187,0.702775,class_0
231,993,0.655741,class_0
488,1003,0.470054,class_0
61,68,0.618302,class_0
94,272,0.607911,class_0
78,565,0.753237,class_0
104,440,0.744517,class_0
248,447,0.775926,class_0
540,188,0.683806,class_0
835,402,0.681661,class_0
141,461,0.385977,class_0
98,330,0.350507,class_0
133,427,0.50538,class_0
815,760,0.592461,class_0
38,641,0.71739,class_0
46,910,0.645407,class_0
253,995,0.63628,class_0
361,495,0.640083,class_0
947,821,0.389604,class_0
684,733,0.621776,class_0
838,574,0.455476,class_0
340,603,0.575241,class_0
870,898,0.539405,class_0
251,118,0.75936,class_0
154,252,0.690168,class_0
72,254,0.598215,class_0
246,429,0.623639,class_0
56,57,0.378839,class_0
476,446,0.617213,class_0
73,343,0.669223,class_0
734,416,0.440359,class_0
387,988,0.760092,class_0
431,987,0.689038,class_0
898,30,0.681198,class_0
778,740,0.516082,class_0
656,625,0.647006,class_0
693,619,0.463762,class_0
565,725,0.432138,class_0
60,610,0.550137,class_0
142,647,0.532499,class_0
215,678,0.698759,class_0
164,777,0.453578,class_0
242,985,0.488673,class_0
245,759,0.728588,class_0
35,681,0.471035,class_0
111,714,0.622075,class_0
648,861,0.725049,class_0
596,919,0.574053,class_0
88,796,0.610172,class_0
66,653,0.672167,class_0
231,897,0.565545,class_0
898,262,0.485823,class_0
967,139,0.747723,class_0
903,652,0.672143,class_0
883,376,0.556783,class_0
193,56,0.662386,class_0
713,74,0.72881,class_0
967,22,0.63931,class_0
827,575,0.635339,class_0
300,808,0.728157,class_0
80,615,0.669886,class_0
248,688,0.524769,class_0
313,744,0.707827,class_0
433,806,0.718401,class_0
139,777,0.542455,class_0
222,932,0.599946,class_0
87,797,0.735562,class_0
18,734,0.597718,class_0
624,412,0.558122,class_0
109,317,0.672551,class_0
89,399,0.454225,class_0
96,87,0.645468,class_0
37,19,0.451742,class_0
328,559,0.582671,class_0
412,699,0.535703,class_0
220,788,0.656056,class_0
328,967,0.591526,class_0
265,936,0.624827,class_0
431,885,0.607701,class_0
494,834,0.663519,class_0
608,912,0.64481,class_0
879,611,0.473532,class_0
894,771,0.512894,class_0
861,689,0.515843,class_0
762,700,0.417487,class_0
710,784,0.450709,class_0
497,782,0.382093,class_0
654,587,0.465913,class_0
352,580,0.511568,class_0
316,605,0.550625,class_0
294,705,0.616658,class_0
162,609,0.534552,class_0
313,953,0.524848,class_0
659,895,0.749557,class_0
681,864,0.387058,class_0
700,1001,0.594795,class_0
912,903,0.46568,class_0
192,312,0.558303,class_0
329,398,0.364614,class_0
623,314,0.647943,class_0
520,210,0.563735,class_0
610,199,0.637246,class_0
638,226,0.525638,class_0
527,391,0.664822,class_0
469,578,0.605937,class_0
