@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
428,220,0.382251,class_0
166,397,0.463495,class_0
586,735,0.677681,class_0
885,969,0.732926,class_0
744,612,0.522052,class_0
839,999,0.511183,class_0
804,611,0.581376,class_0
829,628,0.465757,class_0
705,154,0.425844,class_0
706,76,0.595459,class_0
390,935,0.434733,class_0
428,972,0.407628,class_0
155,322,0.686821,class_0
156,187,0.655435,class_0
143,380,0.605254,class_0
326,462,0.517793,class_0
393,606,0.444566,class_0
230,597,0.53406,class_0
65,822,0.43129,class_0
997,677,0.451211,class_0
693,514,0.528822,class_0
682,530,0.577298,class_0
700,561,0.551106,class_0
99,852,0.74806,class_0
386,853,0.616604,class_0
102,785,0.600746,class_0
442,356,0.759636,class_0
195,110,0.772619,class_0
470,763,0.695086,class_0
610,656,0.475464,class_0
880,42,0.358384,class_0
564,676,0.455222,class_0
364,839,0.395892,class_0
968,708,0.489048,class_0
742,172,0.708936,class_0
731,591,0.513704,class_0
875,638,0.488819,class_0
828,512,0.495361,class_0
731,591,0.513704,class_0
578,730,0.739707,class_0
286,519,0.475399,class_0
861,766,0.577817,class_0
162,522,0.593579,class_0
604,740,0.351785,class_0
746,345,0.607184,class_0
890,214,0.534289,class_0
688,985,0.394313,class_0
590,545,0.624469,class_0
439,566,0.609812,class_0
765,517,0.468167,class_0
698,482,0.369306,class_0
649,450,0.388603,class_0
545,263,0.479184,class_0
480,944,0.724898,class_0
788,344,0.550622,class_0
710,1001,0.370383,class_0
225,408,0.536777,class_0
471,310,0.523255,class_0
608,566,0.688458,class_0
623,317,0.463526,class_0
438,525,0.547449,class_0
747,219,0.746956,class_0
122,710,0.523743,class_0
246,527,0.580756,class_0
749,649,0.662665,class_0
727,601,0.568412,class_0
519,48,0.457135,class_0
526,683,0.504405,class_0
495,718,0.600888,class_0
145,697,0.571679,class_0
430,651,0.620071,class_0
446,786,0.441841,class_0
660,917,0.387083,class_0
815,594,0.373249,class_1
957,412,0.511775,class_1
499,564,0.432813,class_1
749,557,0.447636,class_1
753,837,0.539105,class_1
646,776,0.549757,class_1
814,896,0.449178,class_1
551,136,0.486668,class_1
117,629,0.535653,class_1
99,284,0.427563,class_1
964,632,0.418312,class_1
870,629,0.371886,class_1
753,712,0.541178,class_1
43,873,0.486658,class_1
115,840,0.691076,class_1
674,501,0.487243,class_1
355,218,0.575848,class_1
335,843,0.490897,class_1
280,635,0.452489,class_1
228,648,0.446065,class_1
388,718,0.70109,class_1
641,970,0.459715,class_1
380,905,0.393508,class_1
258,706,0.494832,class_1
988,203,0.444688,class_1
971,536,0.507658,class_1
346,137,0.463477,class_1
857,519,0.465966,class_1
56,928,0.417091,class_1
178,763,0.56752,class_1
551,84,0.539692,class_1
118,538,0.352774,class_1
179,756,0.618629,class_1
649,438,0.507877,class_1
677,719,0.515743,class_1
51,727,0.38903,class_1
19,850,0.453969,class_1
658,617,0.620677,class_1
982,660,0.505124,class_1
707,60,0.588072,class_1
950,228,0.352269,class_1
972,139,0.72082,class_1
277,47,0.606615,class_1
681,722,0.415374,class_1
69,821,0.545596,class_1
351,912,0.589353,class_1
98,822,0.682441,class_1
29,971,0.529871,class_1
154,166,0.406711,class_1
192,309,0.691782,class_1
764,360,0.417616,class_1
850,211,0.707418,class_1
90,679,0.56123,class_1
431,452,0.59473,class_1
489,390,0.391459,class_1
608,817,0.373191,class_1
712,883,0.551414,class_1
602,731,0.580308,class_1
363,679,0.45194,class_1
676,781,0.61361,class_1
693,656,0.397155,class_1
787,413,0.360725,class_1
627,104,0.632325,class_1
859,510,0.405407,class_1
613,783,0.385036,class_1
964,149,0.638454,class_1
536,147,0.568718,class_1
662,820,0.541092,class_1
778,732,0.350103,class_1
494,551,0.4127,class_1
437,694,0.356981,class_1
486,490,0.5751,class_1
945,588,0.447494,class_1
415,805,0.558719,class_2
693,886,0.542393,class_2
107,24,0.519508,class_2
468,447,0.401183,class_2
347,647,0.461196,class_2
749,767,0.528906,class_2
277,851,0.507061,class_2
912,914,0.376794,class_2
930,912,0.363032,class_2
877,106,0.43184,class_2
731,272,0.605431,class_2
413,347,0.603721,class_2
121,48,0.368616,class_2
378,109,0.741843,class_2
959,831,0.655805,class_2
165,909,0.651823,class_2
961,889,0.707687,class_2
760,198,0.560292,class_2
980,376,0.638168,class_2
888,101,0.480669,class_2
667,29,0.590172,class_2
156,52,0.64343,class_2
372,43,0.371851,class_2
665,333,0.624843,class_2
204,504,0.506499,class_2
250,525,0.466313,class_2
480,759,0.727451,class_2
785,937,0.783509,class_2
833,541,0.665452,class_2
726,265,0.48392,class_2
543,787,0.422906,class_2
533,806,0.578232,class_2
831,634,0.7636,class_2
198,51,0.410502,class_2
706,607,0.48916,class_2
767,677,0.656447,class_2
723,687,0.37265,class_2
754,696,0.460761,class_2
768,730,0.454619,class_2
775,761,0.458881,class_2
782,822,0.386622,class_2
383,875,0.606616,class_2
331,970,0.479756,class_2
350,960,0.558935,class_2
335,1008,0.438361,class_2
399,937,0.538566,class_2
374,1005,0.529375,class_2
435,994,0.518847,class_2
257,1002,0.621238,class_2
101,967,0.415335,class_2
292,846,0.534417,class_2
792,909,0.562663,class_2
842,966,0.520595,class_2
195,601,0.564177,class_2
413,763,0.463204,class_2
154,251,0.40717,class_2
626,144,0.421533,class_2
444,162,0.538057,class_2
622,704,0.540224,class_2
631,503,0.401436,class_2
720,538,0.365876,class_2
930,508,0.40882,class_2
52,294,0.369105,class_2
798,426,0.576583,class_2
950,281,0.643302,class_2
164,227,0.618308,class_2
888,336,0.631741,class_2
984,317,0.531475,class_2
780,529,0.521172,class_2
856,554,0.501304,class_2
879,586,0.48542,class_2
774,586,0.632224,class_2
350,972,0.641197,class_2
433,608,0.541909,class_2
563,408,0.455645,class_2
789,664,0.399331,class_2
781,391,0.454237,class_2
442,483,0.57816,class_2
440,608,0.476532,class_2
220,124,0.653981,class_2
694,849,0.730316,class_2
365,137,0.636542,class_2
163,60,0.436143,class_2
476,860,0.502525,class_2
517,778,0.630752,class_2
626,578,0.417613,class_2
787,636,0.703421,class_2
947,486,0.709989,class_2
868,279,0.362299,class_2
964,401,0.552413,class_2
897,19,0.464401,class_2
817,82,0.530488,class_2
571,146,0.730079,class_2
772,221,0.698432,class_2
970,457,0.539667,class_2
597,25,0.614035,class_2
1004,187,0.565051,class_2
548,691,0.485645,class_2
522,358,0.394488,class_2
1004,860,0.654332,class_2
375,834,0.580192,class_2
583,903,0.666478,class_2
817,718,0.674378,class_2
687,771,0.441832,class_2
821,687,0.609231,class_2
825,741,0.572882,class_2
985,897,0.561023,class_2
764,923,0.378407,class_2
518,73,0.743521,class_2
74,917,0.598117,class_2
121,859,0.564812,class_2
930,304,0.513786,class_2
949,316,0.629422,class_2
949,316,0.629422,class_2
794,734,0.362146,class_2
188,82,0.636726,class_2
339,176,0.455699,class_2
225,187,0.60336,class_2
67,786,0.702628,class_2
39,818,0.728014,class_2
31,840,0.540587,class_2
160,965,0.731979,class_2
203,900,0.602178,class_2
238,906,0.36307,class_2
793,154,0.484449,class_2
799,710,0.542303,class_2
754,792,0.691145,class_2
572,487,0.533644,class_2
552,471,0.371493,class_2
931,309,0.614495,class_2
379,348,0.626078,class_2
379,348,0.626078,class_2
571,514,0.614297,class_2
665,348,0.436811,class_2
757,103,0.590393,class_2
851,97,0.496979,class_2
924,118,0.446153,class_2
707,221,0.580815,class_2
541,949,0.46287,class_2
835,640,0.534852,class_2
835,640,0.534852,class_2
429,687,0.512187,class_2
420,857,0.738848,class_2
346,797,0.567694,class_2
846,123,0.634608,class_2
684,173,0.741387,class_2
618,267,0.63473,class_2
747,715,0.447102,class_2
661,821,0.686578,class_2
824,749,0.464991,class_2
869,687,0.459735,class_2
379,584,0.578618,class_2
379,584,0.578618,class_2
407,775,0.504218,class_2
410,818,0.566081,class_2
411,802,0.497489,class_2
