ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
yeast,autoweka,241,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,301,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,361,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,421,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,480,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,540,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,600,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,660,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,720,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,781,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,840,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,901,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,960,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1020,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1080,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1140,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1201,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1260,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1320,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1380,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1441,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1501,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1560,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1621,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1681,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1740,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1800,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1860,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1921,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,1981,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,2041,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
yeast,autoweka,2100,36.95575,weka.classifiers.trees.RandomForest,-I 200 -K 1 -depth 0
