ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
yeast,autoweka,241,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,301,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,361,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,421,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,481,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,541,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,601,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,661,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,721,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,781,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,841,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,901,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,961,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,1021,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,1081,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,1141,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,1201,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,1261,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,1321,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,1381,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,1441,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,1501,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,1561,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
yeast,autoweka,1621,38.46154,weka.classifiers.trees.J48,-O -M 5 -C 0.07439791497393189
