ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
yeast,autoweka,241,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,301,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,361,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,421,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,481,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,541,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,601,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,661,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,720,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,780,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,841,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,900,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,961,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1021,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1081,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1141,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1200,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1261,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1321,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1381,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1440,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1501,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1561,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1621,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1681,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1741,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1800,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1861,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1921,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,1981,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2041,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2101,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2160,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2221,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2281,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2341,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2400,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2461,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2521,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2581,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2641,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2701,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2761,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2820,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2881,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,2941,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3001,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3060,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3121,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3181,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3241,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3301,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3360,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3421,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3481,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3541,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3600,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3661,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3721,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3781,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3841,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3901,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,3961,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4021,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4081,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4141,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4201,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4261,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4320,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4380,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4440,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4501,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4561,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4621,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4680,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4740,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4801,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4860,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4921,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
yeast,autoweka,4980,37.628826,weka.classifiers.trees.RandomForest,-I 209 -K 1 -depth 0
