ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
yeast,autoweka,242,40.85805,weka.classifiers.functions.SMO,-C 1.24889750988006 -N 2 -M -K "weka.classifiers.functions.supportVector.Puk -S 2.192215975320304 -O 0.7186969834816523"
yeast,autoweka,302,39.957523,weka.classifiers.functions.SMO,-C 1.24889750988006 -N 2 -M -K "weka.classifiers.functions.supportVector.Puk -S 2.192215975320304 -O 0.7186969834816523"
yeast,autoweka,362,39.957523,weka.classifiers.functions.SMO,-C 1.24889750988006 -N 2 -M -K "weka.classifiers.functions.supportVector.Puk -S 2.192215975320304 -O 0.7186969834816523"
yeast,autoweka,422,38.693054,weka.classifiers.trees.RandomForest,-I 201 -K 7 -depth 0
yeast,autoweka,482,38.693054,weka.classifiers.trees.RandomForest,-I 201 -K 7 -depth 0
yeast,autoweka,542,38.693054,weka.classifiers.trees.RandomForest,-I 201 -K 7 -depth 0
yeast,autoweka,602,38.693054,weka.classifiers.trees.RandomForest,-I 201 -K 7 -depth 0
yeast,autoweka,662,38.693054,weka.classifiers.trees.RandomForest,-I 201 -K 7 -depth 0
yeast,autoweka,722,38.693054,weka.classifiers.trees.RandomForest,-I 201 -K 7 -depth 0
yeast,autoweka,782,38.693054,weka.classifiers.trees.RandomForest,-I 201 -K 7 -depth 0
yeast,autoweka,842,38.693054,weka.classifiers.trees.RandomForest,-I 201 -K 7 -depth 0
yeast,autoweka,902,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,963,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1022,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1083,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1142,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1202,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1262,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1322,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1382,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1442,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1502,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1563,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1622,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1682,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1742,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1802,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1862,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1922,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,1982,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,2042,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,2103,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,2162,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,2222,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,2282,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,2343,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,2403,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,2462,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
yeast,autoweka,2522,38.018112,weka.classifiers.trees.RandomForest,-I 155 -K 0 -depth 11
