ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
car,autoweka,8940,0.3305785,weka.classifiers.functions.SMO,-C 1.200982462671797 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.7260014104185486 -L"
car,autoweka,9000,0.3305785,weka.classifiers.functions.SMO,-C 1.200982462671797 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.7260014104185486 -L"
car,autoweka,9060,0.3305785,weka.classifiers.functions.SMO,-C 1.200982462671797 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.7260014104185486 -L"
car,autoweka,9120,0.3305785,weka.classifiers.functions.SMO,-C 1.200982462671797 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.7260014104185486 -L"
car,autoweka,9180,0.3305785,weka.classifiers.functions.SMO,-C 1.200982462671797 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.7260014104185486 -L"
car,autoweka,9240,0.3305785,weka.classifiers.functions.SMO,-C 1.200982462671797 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.7260014104185486 -L"
car,autoweka,9300,0.3305785,weka.classifiers.functions.SMO,-C 1.200982462671797 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.7260014104185486 -L"
car,autoweka,9360,0.3305785,weka.classifiers.functions.SMO,-C 1.200982462671797 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.7260014104185486 -L"
car,autoweka,9420,0.3305785,weka.classifiers.functions.SMO,-C 1.200982462671797 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.7260014104185486 -L"
car,autoweka,9480,0.3305785,weka.classifiers.functions.SMO,-C 1.200982462671797 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.7260014104185486 -L"
