ExpName, AlgoName, AllTime, BandTime, IterTime, IterNum, ErrorEstimate, BestAlgo, BestParams
car,eps-greedy4,165,100,10,10,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,175,110,10,11,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,185,120,10,12,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,195,130,10,13,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,206,140,10,14,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,216,150,10,15,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,227,160,10,16,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,237,170,10,17,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,247,180,10,18,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,257,190,10,19,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,267,200,10,20,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,277,210,10,21,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,288,220,10,22,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,298,230,10,23,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,308,240,10,24,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,318,250,10,25,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,329,260,10,26,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,339,270,10,27,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,349,280,10,28,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,359,290,10,29,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,369,300,10,30,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,380,310,10,31,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,390,320,10,32,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,400,330,10,33,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,410,340,10,34,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,421,350,10,35,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,431,360,10,36,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,441,370,10,37,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,451,380,10,38,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,462,390,10,39,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,472,400,10,40,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,482,410,10,41,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,492,420,10,42,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,503,430,10,43,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,513,440,10,44,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,523,450,10,45,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,533,460,10,46,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,543,470,10,47,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,554,480,10,48,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,564,490,10,49,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,574,500,10,50,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,584,510,10,51,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,595,520,10,52,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,605,530,10,53,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,615,540,10,54,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,626,550,10,55,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,636,560,10,56,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,646,570,10,57,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,656,580,10,58,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,666,590,10,59,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,677,600,10,60,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy4,212,130,13,10,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,225,143,13,11,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,238,156,13,12,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,251,169,13,13,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,265,182,13,14,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,278,195,13,15,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,291,208,13,16,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,304,221,13,17,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,317,234,13,18,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,331,247,13,19,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,344,260,13,20,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,357,273,13,21,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,370,286,13,22,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,384,299,13,23,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,397,312,13,24,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,410,325,13,25,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,423,338,13,26,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,437,351,13,27,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,450,364,13,28,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,463,377,13,29,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,476,390,13,30,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,490,403,13,31,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,503,416,13,32,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,516,429,13,33,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,529,442,13,34,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,542,455,13,35,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,556,468,13,36,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,569,481,13,37,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,582,494,13,38,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,595,507,13,39,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,609,520,13,40,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,622,533,13,41,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,635,546,13,42,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,648,559,13,43,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,661,572,13,44,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,675,585,13,45,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,688,598,13,46,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,701,611,13,47,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,714,624,13,48,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,727,637,13,49,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,741,650,13,50,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,754,663,13,51,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,767,676,13,52,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,780,689,13,53,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy4,793,702,13,54,0.3305785059928894,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
