ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
wine,autoweka,61,35.568512,weka.classifiers.lazy.IBk,-K 5 -X
wine,autoweka,120,34.110786,weka.classifiers.lazy.IBk,-K 10 -X -I
wine,autoweka,181,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,240,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,300,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,361,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,420,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,480,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,540,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,600,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,660,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,720,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,780,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,840,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,900,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,960,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1020,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1080,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1140,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1200,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1260,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1320,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1380,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1440,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1500,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1560,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1620,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1680,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1740,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1800,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1860,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1920,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,1980,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2040,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2100,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2160,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2220,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2280,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2340,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2400,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2460,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2520,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2580,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2640,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2700,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2760,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2820,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2880,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,2940,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3000,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3060,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3120,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3180,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3240,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3300,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3360,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3420,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3480,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3540,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3600,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3660,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3720,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3780,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3840,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3900,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,3960,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4020,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4080,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4140,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4200,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4260,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4320,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4380,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4440,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4500,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4560,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4620,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4680,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4740,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4800,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4860,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4920,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
wine,autoweka,4980,33.887867,weka.classifiers.trees.RandomForest,-I 56 -K 3 -depth 0
