ExpName, AlgoName, AllTime, BandTime, IterTime, IterNum, ErrorEstimate, BestAlgo, BestParams
car,eps-greedy6,164,100,10,10,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,174,110,10,11,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,184,120,10,12,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,194,130,10,13,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,204,140,10,14,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,214,150,10,15,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,224,160,10,16,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,235,170,10,17,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,245,180,10,18,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,255,190,10,19,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,265,200,10,20,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,275,210,10,21,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,285,220,10,22,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,295,230,10,23,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,305,240,10,24,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,315,250,10,25,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,325,260,10,26,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,335,270,10,27,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,345,280,10,28,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,355,290,10,29,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,366,300,10,30,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,376,310,10,31,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,386,320,10,32,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,396,330,10,33,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,406,340,10,34,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,416,350,10,35,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,426,360,10,36,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,436,370,10,37,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,446,380,10,38,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,456,390,10,39,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,466,400,10,40,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,476,410,10,41,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,486,420,10,42,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,497,430,10,43,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,507,440,10,44,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,517,450,10,45,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,527,460,10,46,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,537,470,10,47,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy6,547,480,10,48,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
