ExpName, AlgoName, AllTime, BandTime, IterTime, IterNum, ErrorEstimate, BestAlgo, BestParams
wine,eps-greedy4,167,100,10,10,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,177,110,10,11,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,188,120,10,12,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,198,130,10,13,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,208,140,10,14,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,218,150,10,15,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,228,160,10,16,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,238,170,10,17,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,249,180,10,18,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,259,190,10,19,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,269,200,10,20,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,280,210,10,21,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,290,220,10,22,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,300,230,10,23,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,310,240,10,24,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,320,250,10,25,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
wine,eps-greedy4,330,260,10,26,29.73760986328125,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
