ExpName, AlgoName, AllTime, BandTime, IterTime, IterNum, ErrorEstimate, BestAlgo, BestParams
gcredits,eps-greedy4,165,100,10,10,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,175,110,10,11,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,185,120,10,12,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,195,130,10,13,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,206,140,10,14,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,216,150,10,15,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,226,160,10,16,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,236,170,10,17,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,247,180,10,18,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,257,190,10,19,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,267,200,10,20,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,277,210,10,21,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,287,220,10,22,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,298,230,10,23,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,308,240,10,24,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
gcredits,eps-greedy4,318,250,10,25,22.14285659790039,weka.classifiers.trees.RandomForest,-I 161 -K 0 -depth 19
