ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
semeion,autoweka,241,10.714286,weka.classifiers.lazy.IBk,-K 22 -F
semeion,autoweka,302,10.714286,weka.classifiers.lazy.IBk,-K 22 -F
semeion,autoweka,361,10.714286,weka.classifiers.lazy.IBk,-K 22 -F
semeion,autoweka,421,10.714286,weka.classifiers.lazy.IBk,-K 22 -F
semeion,autoweka,481,10.714286,weka.classifiers.lazy.IBk,-K 22 -F
semeion,autoweka,541,10.714286,weka.classifiers.lazy.IBk,-K 22 -F
semeion,autoweka,601,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,661,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,721,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,781,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,841,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,901,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,961,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1021,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1081,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1141,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1201,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1261,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1321,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1381,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1441,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1501,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1561,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1621,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1681,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1741,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1801,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1861,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1921,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,1981,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2041,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2101,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2161,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2221,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2281,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2341,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2401,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2461,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2521,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2581,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2641,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
semeion,autoweka,2702,8.747587,weka.classifiers.lazy.IBk,-K 5 -X -F
